BID,CID
BID1522,CID6061
BID1523,CID338
BID1523,CID5533
BID1523,CID8167
BID1523,CID8642
BID1523,CID8956
BID1523,CID956
BID1524,CID2185
BID1524,CID4286
BID1524,CID5305
BID1524,CID8600
BID1525,CID5985
BID1525,CID6191
BID1525,CID6221
BID1525,CID6421
BID1526,CID1035
BID1526,CID1561
BID1526,CID2905
BID1526,CID5026
BID1526,CID5797
BID1526,CID7558
BID1527,CID3121
BID1527,CID7757
BID1528,CID2875
BID1528,CID406
BID1528,CID630
BID1528,CID6750
BID1528,CID711
BID1529,CID1853
BID1529,CID1868
BID1529,CID2408
BID1529,CID344
BID1529,CID6031
BID1529,CID6683
BID1529,CID7388
BID1530,CID3858
BID1530,CID4102
BID1530,CID4262
BID1530,CID4266
BID1530,CID5965
BID1530,CID8493
BID1531,CID3562
BID1531,CID4452
BID1531,CID4788
BID1531,CID7971
BID1531,CID8753
BID1531,CID8835
BID1532,CID1599
BID1532,CID576
BID1532,CID6964
BID1533,CID1000
BID1533,CID2231
BID1533,CID3467
BID1533,CID3939
BID1533,CID853
BID1534,CID1460
BID1534,CID485
BID1534,CID5324
BID1534,CID5615
BID1534,CID5967
BID1534,CID6967
BID1534,CID7782
BID1535,CID3455
BID1535,CID4062
BID1535,CID4896
BID1535,CID5127
BID1535,CID8081
BID1536,CID1140
BID1536,CID1351
BID1536,CID2227
BID1536,CID3692
BID1536,CID5096
BID1536,CID5728
BID1536,CID8075
BID1537,CID4571
BID1538,CID5140
BID1539,CID3780
BID1539,CID780
BID1539,CID8787
BID1540,CID2657
BID1540,CID3507
BID1540,CID4611
BID1540,CID7523
BID1541,CID1433
BID1541,CID1581
BID1541,CID4704
BID1541,CID7082
BID1541,CID7703
BID1541,CID7852
BID1541,CID8546
BID1542,CID1593
BID1543,CID5841
BID1543,CID6570
BID1543,CID6974
BID1543,CID7287
BID1543,CID7474
BID1543,CID8595
BID1543,CID8847
BID1544,CID3278
BID1544,CID390
BID1544,CID4662
BID1544,CID5809
BID1544,CID7978
BID1544,CID8687
BID1545,CID2763
BID1546,CID1940
BID1546,CID26
BID1546,CID3493
BID1547,CID2124
BID1547,CID3876
BID1547,CID4010
BID1547,CID4278
BID1547,CID7095
BID1547,CID7643
BID1547,CID842
BID1548,CID2031
BID1548,CID5612
BID1548,CID7667
BID1548,CID8886
BID1548,CID926
BID1549,CID1214
BID1549,CID16
BID1549,CID2217
BID1549,CID5357
BID1550,CID8077
BID1551,CID1297
BID1551,CID2684
BID1551,CID6075
BID1551,CID7672
BID1551,CID8979
BID1552,CID3342
BID1553,CID3835
BID1553,CID4387
BID1554,CID1448
BID1554,CID4478
BID1554,CID5530
BID1554,CID6435
BID1554,CID6777
BID1554,CID7080
BID1554,CID7633
BID1555,CID1383
BID1555,CID2541
BID1555,CID2650
BID1555,CID2785
BID1555,CID688
BID1556,CID4334
BID1556,CID4602
BID1557,CID2229
BID1557,CID393
BID1557,CID5539
BID1557,CID8971
BID1558,CID126
BID1558,CID181
BID1558,CID191
BID1558,CID5503
BID1558,CID5586
BID1558,CID6722
BID1558,CID808
BID1559,CID206
BID1560,CID1269
BID1560,CID1523
BID1560,CID2053
BID1560,CID7189
BID1561,CID6115
BID1561,CID8033
BID1561,CID8243
BID1562,CID3261
BID1563,CID7127
BID1564,CID1176
BID1564,CID1633
BID1564,CID4307
BID1564,CID7360
BID1565,CID2730
BID1565,CID4192
BID1565,CID5630
BID1565,CID5631
BID1565,CID5769
BID1565,CID6979
BID1566,CID113
BID1566,CID2514
BID1566,CID5851
BID1566,CID613
BID1566,CID7302
BID1566,CID7396
BID1567,CID1497
BID1567,CID7229
BID1567,CID7614
BID1568,CID3319
BID1568,CID4115
BID1569,CID7068
BID1570,CID4042
BID1570,CID4597
BID1570,CID7312
BID1571,CID2095
BID1571,CID4962
BID1572,CID1407
BID1572,CID2303
BID1572,CID5459
BID1572,CID8006
BID1573,CID3177
BID1574,CID1878
BID1574,CID2071
BID1574,CID2920
BID1574,CID4036
BID1574,CID6241
BID1574,CID7440
BID1575,CID5836
BID1575,CID7311
BID1576,CID549
BID1577,CID7605
BID1577,CID7943
BID1577,CID8301
BID1577,CID8744
BID1577,CID8783
BID1578,CID1709
BID1578,CID3469
BID1578,CID5593
BID1578,CID6875
BID1579,CID1040
BID1579,CID1702
BID1579,CID4140
BID1579,CID4888
BID1579,CID645
BID1579,CID8007
BID1580,CID2242
BID1580,CID2679
BID1580,CID5501
BID1581,CID1418
BID1581,CID1584
BID1581,CID6520
BID1582,CID1538
BID1582,CID2062
BID1582,CID3060
BID1582,CID3170
BID1582,CID353
BID1582,CID6861
BID1582,CID7420
BID1583,CID2198
BID1583,CID2901
BID1583,CID3660
BID1584,CID2739
BID1584,CID3468
BID1585,CID8469
BID1586,CID119
BID1586,CID3052
BID1586,CID5424
BID1586,CID7445
BID1586,CID7753
BID1586,CID7906
BID1586,CID8959
BID1587,CID1383
BID1587,CID2634
BID1587,CID5850
BID1587,CID6997
BID1587,CID7333
BID1587,CID7939
BID1588,CID2819
BID1588,CID3069
BID1588,CID6085
BID1588,CID6489
BID1589,CID114
BID1589,CID1268
BID1589,CID1893
BID1589,CID49
BID1590,CID516
BID1590,CID6777
BID1590,CID7388
BID1590,CID963
BID1591,CID4380
BID1592,CID3582
BID1592,CID6586
BID1592,CID8957
BID1593,CID6852
BID1594,CID2937
BID1594,CID5832
BID1594,CID693
BID1595,CID337
BID1595,CID5231
BID1595,CID6433
BID1595,CID7112
BID1595,CID7687
BID1595,CID923
BID1596,CID1406
BID1596,CID1628
BID1596,CID2209
BID1596,CID3838
BID1596,CID5813
BID1596,CID7708
BID1596,CID8137
BID1597,CID8745
BID1598,CID1369
BID1598,CID1743
BID1598,CID3283
BID1598,CID5388
BID1598,CID8829
BID1599,CID1368
BID1599,CID2064
BID1599,CID4367
BID1600,CID1770
BID1600,CID1933
BID1600,CID6409
BID1600,CID7159
BID1601,CID3679
BID1601,CID7521
BID1602,CID2469
BID1602,CID3105
BID1602,CID3846
BID1602,CID4158
BID1602,CID4620
BID1602,CID6395
BID1603,CID108
BID1603,CID4819
BID1603,CID4873
BID1603,CID7742
BID1604,CID1689
BID1604,CID3277
BID1604,CID3679
BID1604,CID6250
BID1605,CID1086
BID1605,CID2713
BID1605,CID4731
BID1605,CID7608
BID1605,CID8047
BID1606,CID1077
BID1606,CID4007
BID1606,CID5282
BID1606,CID5991
BID1606,CID6309
BID1607,CID1255
BID1607,CID255
BID1607,CID3046
BID1607,CID6878
BID1607,CID8254
BID1607,CID8712
BID1608,CID3358
BID1609,CID5514
BID1609,CID8016
BID1610,CID4324
BID1610,CID8294
BID1610,CID8868
BID1611,CID1123
BID1611,CID4176
BID1611,CID4709
BID1611,CID6272
BID1611,CID8828
BID1612,CID1445
BID1612,CID1790
BID1612,CID5163
BID1612,CID5478
BID1612,CID5531
BID1612,CID6065
BID1612,CID6968
BID1613,CID1192
BID1613,CID1232
BID1613,CID1705
BID1613,CID3023
BID1613,CID4591
BID1614,CID2202
BID1615,CID1820
BID1615,CID612
BID1616,CID3800
BID1616,CID3929
BID1616,CID400
BID1616,CID6568
BID1616,CID6999
BID1616,CID7696
BID1617,CID1733
BID1617,CID2181
BID1617,CID3591
BID1617,CID635
BID1617,CID7006
BID1617,CID8228
BID1617,CID8851
BID1618,CID1818
BID1618,CID22
BID1618,CID2580
BID1618,CID4362
BID1618,CID6368
BID1618,CID6676
BID1618,CID6812
BID1619,CID6113
BID1619,CID6478
BID1619,CID7645
BID1620,CID4778
BID1620,CID7523
BID1621,CID5889
BID1622,CID1329
BID1622,CID2280
BID1622,CID5146
BID1622,CID5288
BID1622,CID7707
BID1622,CID8148
BID1623,CID4286
BID1623,CID5431
BID1624,CID1764
BID1624,CID3535
BID1624,CID3912
BID1624,CID4684
BID1624,CID5185
BID1624,CID567
BID1625,CID1393
BID1625,CID3334
BID1625,CID3350
BID1625,CID6900
BID1625,CID7290
BID1625,CID7547
BID1625,CID7751
BID1626,CID2165
BID1626,CID3379
BID1626,CID6677
BID1626,CID8803
BID1627,CID2679
BID1627,CID6335
BID1628,CID1990
BID1628,CID8127
BID1629,CID2661
BID1629,CID2987
BID1629,CID5319
BID1629,CID7294
BID1629,CID8611
BID1630,CID1303
BID1630,CID202
BID1630,CID2935
BID1630,CID4729
BID1630,CID4923
BID1630,CID6028
BID1630,CID7713
BID1631,CID1655
BID1631,CID2820
BID1631,CID3614
BID1631,CID6039
BID1631,CID7170
BID1631,CID7909
BID1631,CID920
BID1632,CID250
BID1632,CID3070
BID1632,CID312
BID1632,CID3498
BID1632,CID8104
BID1633,CID2169
BID1633,CID7517
BID1633,CID8143
BID1634,CID4532
BID1634,CID4569
BID1634,CID4733
BID1634,CID5303
BID1634,CID8135
BID1634,CID887
BID1635,CID1871
BID1635,CID6572
BID1635,CID7208
BID1635,CID8604
BID1636,CID3885
BID1636,CID4708
BID1636,CID5023
BID1636,CID6509
BID1636,CID8691
BID1637,CID3668
BID1637,CID5792
BID1638,CID2899
BID1638,CID3503
BID1639,CID2987
BID1639,CID3623
BID1639,CID4263
BID1639,CID8201
BID1640,CID281
BID1640,CID2882
BID1640,CID4399
BID1640,CID460
BID1640,CID4641
BID1640,CID493
BID1640,CID4990
BID1641,CID1316
BID1642,CID180
BID1642,CID5930
BID1642,CID6347
BID1643,CID1794
BID1643,CID2866
BID1643,CID6505
BID1643,CID6871
BID1643,CID7090
BID1644,CID1811
BID1644,CID4241
BID1644,CID6251
BID1644,CID6939
BID1644,CID8023
BID1644,CID8986
BID1645,CID1684
BID1645,CID2762
BID1645,CID3380
BID1645,CID6393
BID1646,CID102
BID1646,CID1720
BID1646,CID3041
BID1646,CID4271
BID1646,CID5343
BID1646,CID6011
BID1647,CID7611
BID1648,CID3050
BID1648,CID372
BID1648,CID4601
BID1648,CID5088
BID1648,CID5267
BID1648,CID5703
BID1648,CID7199
BID1649,CID2328
BID1649,CID2898
BID1649,CID3136
BID1649,CID6653
BID1649,CID6687
BID1649,CID7454
BID1649,CID8443
BID1650,CID1103
BID1650,CID1312
BID1650,CID3877
BID1650,CID5445
BID1650,CID6279
BID1650,CID731
BID1650,CID795
BID1651,CID1843
BID1651,CID3460
BID1651,CID3497
BID1651,CID3500
BID1651,CID3722
BID1651,CID5353
BID1652,CID4083
BID1652,CID480
BID1652,CID5245
BID1652,CID6038
BID1652,CID6367
BID1652,CID766
BID1652,CID8493
BID1653,CID5732
BID1653,CID6809
BID1654,CID1604
BID1654,CID1757
BID1654,CID2352
BID1654,CID2875
BID1654,CID7703
BID1654,CID8167
BID1655,CID1447
BID1655,CID2284
BID1655,CID391
BID1655,CID5389
BID1655,CID6981
BID1656,CID186
BID1656,CID3962
BID1656,CID723
BID1657,CID126
BID1657,CID1347
BID1657,CID1861
BID1657,CID3949
BID1657,CID4238
BID1657,CID4817
BID1657,CID640
BID1658,CID1591
BID1658,CID8486
BID1658,CID8511
BID1659,CID2480
BID1659,CID3972
BID1659,CID5060
BID1659,CID5174
BID1659,CID6642
BID1660,CID1598
BID1660,CID7169
BID1660,CID773
BID1660,CID81
BID1661,CID439
BID1661,CID6798
BID1661,CID6984
BID1661,CID8323
BID1662,CID8036
BID1662,CID8426
BID1662,CID8696
BID1663,CID1078
BID1663,CID1170
BID1663,CID2522
BID1663,CID2547
BID1663,CID4528
BID1663,CID5125
BID1664,CID5627
BID1664,CID6832
BID1664,CID7770
BID1665,CID2627
BID1665,CID4474
BID1665,CID7176
BID1666,CID2031
BID1666,CID3744
BID1666,CID4292
BID1666,CID5413
BID1666,CID5679
BID1666,CID5927
BID1666,CID7541
BID1667,CID8218
BID1668,CID4519
BID1668,CID4698
BID1668,CID5086
BID1668,CID5748
BID1668,CID5978
BID1668,CID8301
BID1669,CID1985
BID1669,CID4057
BID1669,CID4303
BID1669,CID5211
BID1669,CID7465
BID1669,CID7930
BID1670,CID4831
BID1670,CID516
BID1670,CID7449
BID1670,CID8195
BID1671,CID142
BID1671,CID4100
BID1671,CID4545
BID1671,CID5235
BID1671,CID6944
BID1671,CID7088
BID1671,CID7758
BID1672,CID1490
BID1672,CID2413
BID1672,CID4216
BID1672,CID6468
BID1672,CID7679
BID1672,CID7750
BID1672,CID8103
BID1673,CID731
BID1674,CID2702
BID1674,CID3893
BID1674,CID3938
BID1674,CID4421
BID1674,CID4925
BID1674,CID5888
BID1675,CID4121
BID1675,CID4186
BID1675,CID6905
BID1675,CID8561
BID1676,CID1988
BID1676,CID2395
BID1676,CID5079
BID1676,CID5243
BID1676,CID579
BID1676,CID6152
BID1676,CID7169
BID1677,CID3948
BID1677,CID979
BID1678,CID2359
BID1679,CID6291
BID1679,CID6293
BID1679,CID8894
BID1680,CID2907
BID1680,CID5304
BID1680,CID6657
BID1680,CID6682
BID1680,CID8351
BID1680,CID8700
BID1680,CID8978
BID1681,CID3721
BID1681,CID3836
BID1681,CID4324
BID1681,CID6567
BID1681,CID6807
BID1681,CID8199
BID1682,CID4217
BID1682,CID4973
BID1682,CID6447
BID1682,CID687
BID1682,CID7324
BID1683,CID4333
BID1683,CID577
BID1683,CID6160
BID1683,CID7569
BID1683,CID8557
BID1684,CID1288
BID1684,CID2035
BID1684,CID4486
BID1684,CID5212
BID1684,CID5689
BID1684,CID6141
BID1685,CID3503
BID1685,CID4325
BID1685,CID461
BID1685,CID8007
BID1685,CID852
BID1686,CID2041
BID1686,CID5713
BID1686,CID6558
BID1686,CID8243
BID1686,CID843
BID1687,CID2228
BID1687,CID2257
BID1687,CID3525
BID1687,CID440
BID1687,CID6118
BID1687,CID6308
BID1687,CID8219
BID1688,CID6565
BID1689,CID3305
BID1689,CID3571
BID1689,CID4750
BID1689,CID5050
BID1689,CID5103
BID1689,CID6011
BID1689,CID6234
BID1690,CID1408
BID1690,CID4838
BID1690,CID5524
BID1690,CID8053
BID1691,CID597
BID1692,CID2519
BID1692,CID2813
BID1692,CID6175
BID1692,CID7246
BID1692,CID7732
BID1692,CID7754
BID1692,CID8859
BID1693,CID2661
BID1693,CID3037
BID1693,CID5443
BID1694,CID2274
BID1694,CID4581
BID1694,CID6549
BID1694,CID7281
BID1695,CID3043
BID1695,CID3758
BID1696,CID188
BID1696,CID2073
BID1696,CID477
BID1696,CID6183
BID1697,CID1966
BID1697,CID5402
BID1697,CID5675
BID1697,CID6169
BID1697,CID6968
BID1697,CID8297
BID1697,CID848
BID1698,CID1693
BID1698,CID2127
BID1698,CID2672
BID1698,CID4397
BID1698,CID7060
BID1699,CID1407
BID1699,CID3708
BID1699,CID5963
BID1699,CID6792
BID1699,CID7054
BID1699,CID819
BID1700,CID1614
BID1700,CID1928
BID1700,CID3554
BID1700,CID4754
BID1700,CID7305
BID1701,CID1845
BID1701,CID1997
BID1701,CID3223
BID1701,CID436
BID1701,CID6007
BID1701,CID7569
BID1702,CID2558
BID1702,CID4111
BID1703,CID3849
BID1703,CID5133
BID1703,CID6323
BID1703,CID6587
BID1703,CID8093
BID1703,CID8885
BID1704,CID2189
BID1704,CID5865
BID1705,CID3003
BID1705,CID3014
BID1705,CID4631
BID1705,CID4790
BID1705,CID5488
BID1705,CID6947
BID1705,CID7845
BID1706,CID2332
BID1706,CID557
BID1706,CID717
BID1707,CID1711
BID1707,CID2934
BID1707,CID3406
BID1707,CID4646
BID1707,CID5646
BID1707,CID7680
BID1707,CID7818
BID1708,CID1952
BID1708,CID4857
BID1708,CID5982
BID1708,CID7082
BID1708,CID7951
BID1708,CID8383
BID1709,CID3435
BID1709,CID611
BID1709,CID8833
BID1710,CID1896
BID1710,CID1964
BID1710,CID2091
BID1710,CID3313
BID1710,CID4988
BID1711,CID2417
BID1712,CID3122
BID1712,CID506
BID1712,CID6863
BID1713,CID1315
BID1713,CID6385
BID1713,CID8603
BID1714,CID1196
BID1714,CID2053
BID1714,CID2432
BID1714,CID4790
BID1714,CID7750
BID1715,CID5341
BID1715,CID574
BID1715,CID7693
BID1716,CID1912
BID1716,CID2721
BID1716,CID5788
BID1716,CID7711
BID1716,CID82
BID1717,CID6346
BID1718,CID1344
BID1718,CID146
BID1718,CID1563
BID1719,CID3867
BID1719,CID4505
BID1719,CID5011
BID1719,CID5463
BID1719,CID7209
BID1719,CID8557
BID1720,CID2304
BID1720,CID3874
BID1720,CID4264
BID1720,CID7997
BID1720,CID8317
BID1721,CID2306
BID1722,CID1845
BID1722,CID2053
BID1722,CID3218
BID1722,CID4076
BID1722,CID5322
BID1722,CID5351
BID1722,CID7750
BID1723,CID144
BID1723,CID2476
BID1723,CID7387
BID1724,CID5039
BID1725,CID3102
BID1725,CID7376
BID1725,CID950
BID1726,CID2240
BID1726,CID4122
BID1726,CID7716
BID1726,CID8136
BID1727,CID1282
BID1727,CID1921
BID1727,CID5073
BID1727,CID5249
BID1727,CID5555
BID1727,CID7733
BID1728,CID3150
BID1728,CID3461
BID1728,CID7445
BID1728,CID771
BID1728,CID7940
BID1729,CID1902
BID1729,CID436
BID1729,CID4480
BID1730,CID3149
BID1730,CID4983
BID1730,CID6506
BID1731,CID1875
BID1731,CID2271
BID1731,CID6787
BID1731,CID788
BID1731,CID8232
BID1731,CID902
BID1732,CID4606
BID1732,CID66
BID1732,CID6974
BID1733,CID3743
BID1734,CID2275
BID1735,CID1330
BID1735,CID1644
BID1735,CID3507
BID1735,CID4151
BID1735,CID5191
BID1735,CID7543
BID1735,CID7982
BID1736,CID3350
BID1736,CID6769
BID1737,CID3229
BID1737,CID3599
BID1737,CID6710
BID1737,CID6811
BID1737,CID6862
BID1737,CID8911
BID1737,CID963
BID1738,CID2998
BID1738,CID5609
BID1739,CID5305
BID1739,CID7944
BID1739,CID8042
BID1740,CID229
BID1740,CID4308
BID1740,CID5606
BID1740,CID5697
BID1740,CID586
BID1741,CID3796
BID1741,CID3996
BID1741,CID4690
BID1741,CID491
BID1741,CID8733
BID1742,CID3891
BID1742,CID4169
BID1742,CID4549
BID1742,CID604
BID1742,CID6174
BID1742,CID6950
BID1743,CID3514
BID1743,CID3666
BID1744,CID7493
BID1744,CID7864
BID1745,CID5045
BID1746,CID3713
BID1746,CID4518
BID1746,CID5775
BID1746,CID694
BID1746,CID7642
BID1747,CID4703
BID1747,CID4712
BID1747,CID5876
BID1747,CID6303
BID1747,CID7257
BID1748,CID3634
BID1748,CID7831
BID1749,CID1804
BID1749,CID4912
BID1749,CID6278
BID1749,CID7104
BID1749,CID8607
BID1750,CID2619
BID1750,CID3336
BID1750,CID381
BID1750,CID382
BID1750,CID4674
BID1750,CID6458
BID1750,CID8140
BID1751,CID5705
BID1751,CID7696
BID1752,CID1082
BID1752,CID3246
BID1752,CID62
BID1752,CID7866
BID1752,CID8218
BID1753,CID1508
BID1753,CID1613
BID1753,CID2825
BID1753,CID5597
BID1753,CID592
BID1753,CID7360
BID1754,CID1725
BID1754,CID2409
BID1754,CID2747
BID1754,CID5364
BID1754,CID641
BID1754,CID8562
BID1755,CID139
BID1755,CID176
BID1755,CID2408
BID1755,CID5867
BID1755,CID6684
BID1755,CID7703
BID1756,CID1815
BID1756,CID2781
BID1756,CID4059
BID1756,CID5960
BID1756,CID6947
BID1756,CID7233
BID1757,CID6700
BID1758,CID1909
BID1758,CID2388
BID1758,CID4213
BID1759,CID300
BID1759,CID3312
BID1759,CID3766
BID1759,CID6362
BID1760,CID1307
BID1760,CID7183
BID1761,CID1073
BID1761,CID2067
BID1761,CID2366
BID1761,CID2931
BID1761,CID4574
BID1761,CID6730
BID1761,CID8088
BID1762,CID6589
BID1763,CID5389
BID1763,CID7300
BID1763,CID767
BID1763,CID8948
BID1764,CID7897
BID1764,CID820
BID1765,CID1491
BID1765,CID1639
BID1765,CID2529
BID1765,CID2950
BID1765,CID2981
BID1765,CID4776
BID1766,CID1452
BID1766,CID2747
BID1766,CID5234
BID1766,CID5847
BID1766,CID7125
BID1767,CID2786
BID1767,CID4392
BID1767,CID4915
BID1767,CID525
BID1767,CID726
BID1767,CID7803
BID1768,CID5351
BID1768,CID8907
BID1769,CID4027
BID1769,CID4416
BID1769,CID4688
BID1769,CID5029
BID1769,CID6944
BID1769,CID8583
BID1769,CID8625
BID1770,CID1824
BID1771,CID1061
BID1771,CID2110
BID1771,CID829
BID1772,CID3465
BID1772,CID5293
BID1773,CID2076
BID1773,CID2703
BID1774,CID1101
BID1774,CID2483
BID1774,CID28
BID1774,CID3985
BID1774,CID5453
BID1774,CID582
BID1774,CID5990
BID1775,CID1162
BID1775,CID2732
BID1775,CID3857
BID1776,CID7305
BID1777,CID2018
BID1777,CID2788
BID1777,CID3009
BID1777,CID430
BID1777,CID6233
BID1777,CID7501
BID1778,CID2538
BID1779,CID4375
BID1780,CID185
BID1780,CID2646
BID1780,CID3535
BID1780,CID4648
BID1780,CID5153
BID1780,CID6579
BID1781,CID1202
BID1781,CID2415
BID1781,CID4128
BID1781,CID5025
BID1781,CID8389
BID1781,CID8582
BID1782,CID6203
BID1782,CID720
BID1783,CID1668
BID1783,CID4107
BID1783,CID547
BID1783,CID6750
BID1784,CID1753
BID1784,CID3089
BID1784,CID3386
BID1784,CID485
BID1784,CID7340
BID1784,CID8130
BID1785,CID1591
BID1785,CID6057
BID1785,CID62
BID1785,CID6972
BID1785,CID7203
BID1785,CID7366
BID1786,CID1334
BID1786,CID1909
BID1786,CID2444
BID1786,CID3278
BID1786,CID4361
BID1786,CID6349
BID1786,CID783
BID1787,CID55
BID1787,CID7581
BID1788,CID479
BID1789,CID2037
BID1789,CID6178
BID1789,CID8392
BID1790,CID2257
BID1790,CID6004
BID1790,CID6713
BID1790,CID8945
BID1791,CID5449
BID1792,CID1241
BID1792,CID1769
BID1792,CID5910
BID1792,CID7548
BID1792,CID8523
BID1793,CID3811
BID1793,CID6602
BID1794,CID1117
BID1794,CID2285
BID1794,CID2903
BID1794,CID5823
BID1794,CID6233
BID1794,CID8903
BID1795,CID1086
BID1796,CID232
BID1796,CID5595
BID1796,CID5729
BID1797,CID1460
BID1798,CID5358
BID1798,CID8842
BID1799,CID1812
BID1799,CID5036
BID1799,CID5231
BID1799,CID5897
BID1799,CID721
BID1799,CID7260
BID1799,CID8894
BID1800,CID2256
BID1800,CID6646
BID1800,CID867
BID1801,CID2127
BID1801,CID4134
BID1801,CID6066
BID1801,CID6518
BID1801,CID6548
BID1801,CID8491
BID1802,CID2168
BID1802,CID3261
BID1802,CID4343
BID1802,CID4793
BID1802,CID652
BID1802,CID8561
BID1803,CID2731
BID1803,CID3068
BID1803,CID5353
BID1804,CID2403
BID1804,CID7370
BID1805,CID5098
BID1805,CID8600
BID1806,CID1090
BID1806,CID2118
BID1806,CID2515
BID1806,CID7831
BID1806,CID8007
BID1806,CID8100
BID1806,CID8246
BID1807,CID315
BID1807,CID7787
BID1808,CID3706
BID1809,CID5292
BID1809,CID7822
BID1810,CID1763
BID1810,CID2268
BID1810,CID246
BID1810,CID3119
BID1811,CID3603
BID1811,CID4808
BID1811,CID5778
BID1811,CID8554
BID1811,CID8798
BID1812,CID1022
BID1812,CID1195
BID1812,CID5615
BID1812,CID7590
BID1812,CID7950
BID1812,CID8318
BID1812,CID8763
BID1813,CID3966
BID1814,CID1627
BID1814,CID2610
BID1814,CID2920
BID1814,CID3077
BID1814,CID3515
BID1814,CID7785
BID1815,CID4008
BID1815,CID7630
BID1815,CID8219
BID1816,CID3782
BID1816,CID5279
BID1816,CID6214
BID1816,CID6454
BID1816,CID6876
BID1817,CID4416
BID1817,CID4821
BID1818,CID2160
BID1818,CID494
BID1818,CID533
BID1818,CID8110
BID1818,CID8592
BID1819,CID5228
BID1819,CID5269
BID1819,CID6598
BID1819,CID709
BID1820,CID6641
BID1821,CID1026
BID1821,CID1374
BID1821,CID1517
BID1821,CID7544
BID1822,CID1144
BID1823,CID232
BID1823,CID3394
BID1823,CID4812
BID1824,CID1126
BID1824,CID1939
BID1824,CID5876
BID1824,CID6821
BID1824,CID7306
BID1824,CID8125
BID1824,CID8321
BID1825,CID3587
BID1825,CID5348
BID1825,CID6452
BID1825,CID6883
BID1826,CID3700
BID1826,CID4952
BID1826,CID661
BID1826,CID7837
BID1827,CID8332
BID1828,CID1523
BID1828,CID1779
BID1829,CID5451
BID1829,CID5990
BID1829,CID6653
BID1830,CID2624
BID1830,CID3729
BID1830,CID5125
BID1830,CID6211
BID1830,CID6667
BID1830,CID771
BID1831,CID1738
BID1831,CID3051
BID1831,CID5551
BID1831,CID7290
BID1832,CID1121
BID1832,CID1888
BID1832,CID3039
BID1832,CID4054
BID1832,CID4916
BID1832,CID6444
BID1832,CID815
BID1833,CID2223
BID1834,CID4539
BID1834,CID6388
BID1834,CID8071
BID1835,CID3109
BID1835,CID5131
BID1835,CID7103
BID1836,CID1052
BID1836,CID2388
BID1836,CID3606
BID1836,CID4089
BID1836,CID7711
BID1837,CID1295
BID1837,CID1556
BID1837,CID4926
BID1837,CID533
BID1837,CID6291
BID1837,CID8997
BID1838,CID2951
BID1838,CID5415
BID1838,CID5518
BID1838,CID6253
BID1838,CID6867
BID1838,CID7246
BID1838,CID8197
BID1839,CID4310
BID1839,CID8140
BID1840,CID2061
BID1840,CID2530
BID1840,CID5593
BID1840,CID7925
BID1840,CID8980
BID1841,CID721
BID1842,CID2306
BID1842,CID6891
BID1843,CID1844
BID1843,CID8474
BID1843,CID8989
BID1844,CID1368
BID1844,CID25
BID1844,CID3450
BID1844,CID3573
BID1844,CID4648
BID1844,CID5318
BID1844,CID6404
BID1845,CID1222
BID1845,CID3621
BID1845,CID5984
BID1845,CID8377
BID1845,CID8951
BID1846,CID1632
BID1846,CID2781
BID1846,CID4878
BID1846,CID5277
BID1846,CID682
BID1846,CID6858
BID1847,CID2986
BID1847,CID3595
BID1847,CID3886
BID1847,CID3923
BID1847,CID6212
BID1847,CID6361
BID1847,CID6706
BID1848,CID8883
BID1849,CID2042
BID1849,CID3279
BID1849,CID3495
BID1849,CID6538
BID1849,CID7721
BID1849,CID8056
BID1849,CID92
BID1850,CID1108
BID1850,CID6497
BID1851,CID2665
BID1851,CID5646
BID1851,CID6739
BID1851,CID8087
BID1851,CID8266
BID1851,CID832
BID1852,CID1921
BID1852,CID2663
BID1852,CID4817
BID1852,CID5136
BID1852,CID6732
BID1852,CID8183
BID1852,CID8434
BID1853,CID3481
BID1853,CID5082
BID1853,CID6687
BID1853,CID8890
BID1854,CID1716
BID1854,CID2035
BID1854,CID6885
BID1854,CID7184
BID1854,CID77
BID1854,CID8319
BID1854,CID8487
BID1855,CID1641
BID1855,CID3311
BID1855,CID5322
BID1855,CID8934
BID1856,CID2758
BID1856,CID3709
BID1856,CID5372
BID1856,CID6909
BID1856,CID7435
BID1856,CID8944
BID1857,CID2597
BID1857,CID4201
BID1857,CID6105
BID1858,CID7776
BID1859,CID4042
BID1859,CID4202
BID1859,CID6995
BID1859,CID8026
BID1860,CID7832
BID1861,CID2888
BID1861,CID4468
BID1861,CID4579
BID1861,CID5569
BID1861,CID6669
BID1862,CID4416
BID1862,CID6697
BID1862,CID735
BID1863,CID1616
BID1863,CID3631
BID1863,CID4558
BID1863,CID6279
BID1864,CID2709
BID1864,CID3255
BID1864,CID4079
BID1864,CID5468
BID1864,CID5667
BID1864,CID6829
BID1864,CID885
BID1865,CID1765
BID1865,CID4698
BID1865,CID504
BID1865,CID5367
BID1865,CID5549
BID1865,CID7441
BID1865,CID7753
BID1866,CID1140
BID1866,CID3254
BID1866,CID3298
BID1866,CID6304
BID1866,CID6839
BID1866,CID7678
BID1866,CID787
BID1867,CID1093
BID1867,CID132
BID1867,CID3677
BID1867,CID64
BID1868,CID2143
BID1868,CID3969
BID1868,CID6943
BID1869,CID696
BID1870,CID1561
BID1870,CID291
BID1870,CID4321
BID1870,CID4447
BID1870,CID4552
BID1870,CID5110
