DID,CID
DID2066,CID5669
DID2066,CID6230
DID2066,CID8907
DID2067,CID3894
DID2067,CID4328
DID2067,CID4976
DID2067,CID5914
DID2068,CID8237
DID2069,CID1210
DID2069,CID188
DID2070,CID123
DID2070,CID2357
DID2070,CID2380
DID2070,CID278
DID2070,CID7969
DID2071,CID3972
DID2071,CID7703
DID2071,CID8252
DID2072,CID1116
DID2072,CID7384
DID2073,CID1351
DID2074,CID2993
DID2074,CID3242
DID2074,CID4081
DID2074,CID7367
DID2074,CID8176
DID2075,CID1432
DID2075,CID2238
DID2075,CID6535
DID2075,CID843
DID2076,CID6748
DID2077,CID2180
DID2077,CID7206
DID2077,CID7521
DID2077,CID8581
DID2077,CID8949
DID2078,CID2124
DID2078,CID5944
DID2078,CID7531
DID2078,CID8047
DID2079,CID3741
DID2080,CID1478
DID2080,CID4923
DID2080,CID865
DID2081,CID2576
DID2081,CID6247
DID2081,CID7584
DID2082,CID3063
DID2082,CID3618
DID2082,CID6401
DID2083,CID2526
DID2084,CID3456
DID2084,CID4890
DID2084,CID7786
DID2084,CID851
DID2085,CID1253
DID2086,CID3023
DID2086,CID6873
DID2086,CID8158
DID2087,CID1426
DID2087,CID1428
DID2087,CID420
DID2087,CID4562
DID2088,CID234
DID2088,CID4995
DID2088,CID5271
DID2089,CID2648
DID2090,CID2157
DID2090,CID2160
DID2090,CID5695
DID2091,CID4098
DID2091,CID7740
DID2091,CID784
DID2091,CID8315
DID2092,CID1656
DID2092,CID239
DID2092,CID5282
DID2092,CID8256
DID2093,CID2097
DID2094,CID1813
DID2094,CID3878
DID2094,CID7079
DID2094,CID8254
DID2095,CID1493
DID2095,CID5467
DID2095,CID624
DID2095,CID6240
DID2095,CID8619
DID2096,CID113
DID2096,CID3967
DID2096,CID4299
DID2096,CID6895
DID2096,CID8783
DID2097,CID2885
DID2097,CID3132
DID2097,CID5707
DID2098,CID3893
DID2099,CID2549
DID2099,CID4085
DID2099,CID6968
DID2099,CID7300
DID2099,CID7408
DID2100,CID2288
DID2100,CID3183
DID2100,CID8597
DID2101,CID4621
DID2102,CID6948
DID2102,CID8330
DID2103,CID1657
DID2103,CID6665
DID2104,CID4444
DID2105,CID5058
DID2105,CID5247
DID2105,CID5685
DID2105,CID7588
DID2106,CID1605
DID2106,CID8941
DID2107,CID1175
DID2107,CID165
DID2107,CID2843
DID2107,CID3637
DID2107,CID8696
DID2108,CID1613
DID2108,CID2390
DID2108,CID402
DID2108,CID8494
DID2108,CID8543
DID2109,CID1561
DID2110,CID2259
DID2110,CID240
DID2111,CID1364
DID2111,CID2943
DID2111,CID7256
DID2111,CID8448
DID2112,CID472
DID2113,CID2570
DID2113,CID5155
DID2114,CID3910
DID2114,CID4462
DID2114,CID4580
DID2114,CID7203
DID2115,CID3304
DID2115,CID6881
DID2115,CID8221
DID2116,CID3213
DID2116,CID6262
DID2116,CID6705
DID2116,CID8592
DID2117,CID5490
DID2117,CID6111
DID2117,CID7220
DID2117,CID8657
DID2118,CID8044
DID2118,CID886
DID2119,CID302
DID2119,CID3911
DID2119,CID4008
DID2119,CID7710
DID2119,CID8637
DID2120,CID1871
DID2120,CID363
DID2120,CID3764
DID2120,CID5554
DID2121,CID100
DID2121,CID4426
DID2121,CID7803
DID2122,CID6086
DID2122,CID6118
DID2123,CID6453
DID2123,CID8472
DID2123,CID8547
DID2124,CID1921
DID2125,CID7066
DID2125,CID8211
DID2126,CID3403
DID2127,CID4002
DID2127,CID573
DID2127,CID7841
DID2127,CID8148
DID2128,CID1188
DID2128,CID4148
DID2129,CID1073
DID2129,CID3512
DID2129,CID5464
DID2130,CID2169
DID2131,CID1347
DID2131,CID3244
DID2131,CID5037
DID2132,CID5569
DID2132,CID8480
DID2133,CID1679
DID2133,CID3420
DID2133,CID6299
DID2133,CID635
DID2133,CID7453
DID2134,CID340
DID2134,CID8753
DID2135,CID4506
DID2135,CID5382
DID2136,CID153
DID2136,CID2205
DID2136,CID3525
DID2137,CID5710
DID2137,CID8929
DID2138,CID1036
DID2138,CID5243
DID2138,CID580
DID2138,CID5948
DID2138,CID6513
DID2139,CID1060
DID2139,CID4224
DID2139,CID4261
DID2139,CID73
DID2139,CID8619
DID2140,CID2337
DID2140,CID7882
DID2141,CID1860
DID2141,CID3569
DID2141,CID6278
DID2141,CID8444
DID2142,CID4633
DID2142,CID543
DID2142,CID5539
DID2142,CID8115
DID2142,CID8601
DID2143,CID1718
DID2143,CID443
DID2144,CID1390
DID2144,CID3372
DID2144,CID5696
DID2144,CID6423
DID2144,CID7577
DID2145,CID1043
DID2145,CID3837
DID2145,CID6258
DID2145,CID7944
DID2145,CID8130
DID2146,CID1444
DID2146,CID3577
DID2146,CID515
DID2146,CID7805
DID2146,CID821
DID2147,CID5634
DID2147,CID6999
DID2148,CID3278
DID2148,CID8648
DID2149,CID4724
DID2149,CID7542
DID2150,CID3017
DID2150,CID5248
DID2151,CID2896
DID2151,CID8130
DID2151,CID8411
DID2152,CID1415
DID2153,CID4180
DID2153,CID693
DID2153,CID8376
DID2154,CID7810
DID2155,CID3437
DID2155,CID3599
DID2155,CID3821
DID2155,CID4226
DID2155,CID6235
DID2156,CID4013
DID2156,CID4642
DID2156,CID8343
DID2157,CID3996
DID2157,CID7236
DID2157,CID7525
DID2157,CID7731
DID2158,CID2695
DID2158,CID3188
DID2159,CID218
DID2159,CID297
DID2159,CID7508
DID2160,CID119
DID2160,CID4421
DID2160,CID7432
DID2161,CID1143
DID2161,CID1208
DID2161,CID4460
DID2161,CID8698
DID2161,CID8980
DID2162,CID1486
DID2162,CID7537
DID2163,CID7525
DID2164,CID2660
DID2165,CID2496
DID2165,CID5437
DID2166,CID4230
DID2166,CID7657
DID2167,CID2025
DID2167,CID2335
DID2167,CID5817
DID2167,CID6280
DID2167,CID7679
DID2168,CID4462
DID2169,CID6759
DID2170,CID3147
DID2170,CID4633
DID2170,CID6298
DID2170,CID649
DID2170,CID8189
DID2171,CID1729
DID2171,CID2895
DID2171,CID4670
DID2171,CID5103
DID2171,CID8979
DID2172,CID5147
DID2172,CID6565
DID2173,CID5631
DID2173,CID7430
DID2174,CID2518
DID2175,CID3121
DID2175,CID3159
DID2175,CID5249
DID2175,CID5404
DID2175,CID6221
DID2176,CID5598
DID2176,CID6267
DID2176,CID6603
DID2176,CID666
DID2177,CID2353
DID2177,CID2786
DID2177,CID3015
DID2177,CID7238
DID2177,CID8667
DID2178,CID1001
DID2178,CID5397
DID2178,CID7381
DID2179,CID1932
DID2179,CID2687
DID2179,CID3790
DID2179,CID7949
DID2179,CID7968
DID2180,CID1054
DID2180,CID1494
DID2180,CID5670
DID2180,CID7060
DID2180,CID8448
DID2181,CID2352
DID2181,CID8024
DID2181,CID834
DID2181,CID8767
DID2182,CID3535
DID2182,CID6586
DID2182,CID7146
DID2183,CID3991
DID2183,CID5883
DID2183,CID6852
DID2183,CID7272
DID2184,CID1261
DID2184,CID2969
DID2184,CID3229
DID2184,CID5722
DID2184,CID948
DID2185,CID4165
DID2186,CID6019
DID2186,CID6337
DID2186,CID7582
DID2187,CID1459
DID2187,CID282
DID2187,CID5191
DID2187,CID5635
DID2187,CID8991
DID2188,CID64
DID2188,CID7169
DID2188,CID7990
DID2189,CID2707
DID2189,CID3998
DID2189,CID5145
DID2190,CID1244
DID2190,CID1741
DID2190,CID2532
DID2190,CID5667
DID2190,CID898
DID2191,CID6147
DID2192,CID3061
DID2192,CID6070
DID2193,CID5562
DID2193,CID6819
DID2193,CID7284
DID2194,CID4367
DID2194,CID5704
DID2194,CID7188
DID2194,CID7810
DID2194,CID7876
DID2195,CID1237
DID2195,CID1465
DID2195,CID3416
DID2195,CID5960
DID2195,CID8516
DID2196,CID2566
DID2196,CID7315
DID2197,CID1093
DID2197,CID3787
DID2197,CID6880
DID2197,CID8224
DID2198,CID7332
DID2199,CID656
DID2199,CID7270
DID2199,CID7866
DID2200,CID2229
DID2200,CID255
DID2200,CID359
DID2201,CID2645
DID2202,CID2474
DID2202,CID8293
DID2203,CID3124
DID2203,CID3434
DID2203,CID5168
DID2203,CID971
DID2204,CID1483
DID2204,CID257
DID2204,CID4948
DID2204,CID6267
DID2204,CID6677
DID2205,CID4766
DID2205,CID5368
DID2205,CID6366
DID2205,CID6387
DID2205,CID7725
DID2206,CID1098
DID2206,CID5282
DID2206,CID7032
DID2207,CID7078
DID2208,CID2286
DID2209,CID1061
DID2209,CID3016
DID2209,CID7146
DID2209,CID8018
DID2209,CID8657
DID2210,CID1057
DID2210,CID4128
DID2210,CID5172
DID2210,CID5448
DID2211,CID5672
DID2211,CID6932
DID2212,CID2642
DID2213,CID4
DID2213,CID4463
DID2213,CID4855
DID2213,CID6065
DID2214,CID7735
DID2215,CID1839
DID2215,CID4497
DID2215,CID8992
DID2216,CID2169
DID2216,CID2357
DID2216,CID4667
DID2216,CID7920
DID2216,CID8142
DID2217,CID3660
DID2217,CID56
DID2217,CID6425
DID2218,CID1093
DID2218,CID1370
DID2218,CID1959
DID2218,CID8180
DID2219,CID2761
DID2219,CID398
DID2219,CID4365
DID2219,CID7389
DID2220,CID192
DID2220,CID2439
DID2220,CID7777
DID2220,CID787
DID2220,CID8684
DID2221,CID2716
DID2221,CID4252
DID2221,CID6141
DID2221,CID8066
DID2222,CID2938
DID2222,CID3418
DID2222,CID3923
DID2222,CID4748
DID2222,CID7912
DID2223,CID3874
DID2223,CID5711
DID2223,CID6307
DID2223,CID8758
DID2224,CID3966
DID2224,CID5227
DID2224,CID7759
DID2225,CID3919
DID2225,CID4534
DID2225,CID6277
DID2226,CID1390
DID2226,CID2131
DID2226,CID4660
DID2226,CID575
DID2226,CID5954
DID2227,CID7519
DID2228,CID3399
DID2228,CID424
DID2228,CID4957
DID2229,CID3828
DID2229,CID4570
DID2230,CID2667
DID2230,CID3152
DID2230,CID3790
DID2230,CID6667
DID2230,CID8441
DID2231,CID3058
DID2231,CID4715
DID2231,CID5861
DID2232,CID1006
DID2232,CID3488
DID2232,CID6010
DID2232,CID965
DID2233,CID2928
DID2233,CID6244
DID2233,CID8886
DID2234,CID243
DID2235,CID3657
DID2235,CID5441
DID2236,CID1921
DID2236,CID7475
DID2236,CID8048
DID2236,CID8711
DID2237,CID8521
DID2238,CID1796
DID2238,CID5165
DID2239,CID3764
DID2239,CID6336
DID2239,CID8365
DID2239,CID953
DID2240,CID8711
DID2241,CID176
DID2241,CID3147
DID2241,CID4251
DID2241,CID576
DID2241,CID805
DID2242,CID2660
DID2242,CID7322
DID2242,CID8494
DID2243,CID3478
DID2243,CID4786
DID2243,CID6059
DID2244,CID1826
DID2244,CID3065
DID2244,CID3364
DID2244,CID7811
DID2244,CID8363
DID2245,CID2409
DID2245,CID6655
DID2245,CID7362
DID2245,CID7469
DID2246,CID6216
DID2247,CID2145
DID2247,CID3798
DID2247,CID796
DID2248,CID1486
DID2248,CID2189
DID2248,CID6195
DID2248,CID6212
DID2249,CID8885
DID2250,CID4077
DID2250,CID6043
DID2250,CID6443
DID2250,CID7847
DID2250,CID8839
DID2251,CID2066
DID2251,CID5310
DID2251,CID5582
DID2252,CID321
DID2252,CID6580
DID2253,CID1630
DID2254,CID2171
DID2254,CID2411
DID2254,CID4460
DID2255,CID7771
DID2255,CID7903
DID2256,CID3005
DID2256,CID6857
DID2256,CID8404
DID2257,CID1955
DID2257,CID5810
DID2258,CID1627
DID2258,CID1996
DID2258,CID2851
DID2258,CID6123
DID2259,CID2514
DID2260,CID2181
DID2260,CID3708
DID2261,CID3768
DID2261,CID8728
DID2262,CID1820
DID2263,CID1968
DID2263,CID4805
DID2263,CID6619
DID2263,CID713
DID2264,CID593
DID2264,CID6025
DID2265,CID4539
DID2265,CID59
DID2265,CID8055
DID2266,CID189
DID2266,CID4527
DID2266,CID4559
DID2266,CID6391
DID2267,CID1005
DID2267,CID1587
DID2267,CID3658
DID2267,CID5518
DID2267,CID8622
DID2268,CID1035
DID2268,CID2501
DID2268,CID7364
DID2268,CID7861
DID2268,CID788
DID2269,CID3960
DID2269,CID4912
DID2269,CID6971
DID2269,CID845
DID2270,CID7682
DID2270,CID8964
DID2271,CID2879
DID2271,CID4968
DID2272,CID1717
DID2272,CID4017
DID2273,CID1650
DID2273,CID4981
DID2273,CID5091
DID2273,CID765
DID2274,CID1670
DID2274,CID3186
DID2274,CID3533
DID2274,CID5685
DID2274,CID6560
DID2275,CID1527
DID2275,CID5045
DID2275,CID5215
DID2276,CID1545
DID2276,CID2521
DID2276,CID3729
DID2276,CID4506
DID2276,CID7091
DID2277,CID4716
DID2277,CID565
DID2277,CID7442
DID2278,CID2408
DID2278,CID5341
DID2278,CID7251
DID2279,CID1256
DID2279,CID2834
DID2279,CID3277
DID2279,CID4934
DID2279,CID6146
DID2280,CID3158
DID2280,CID7778
DID2281,CID1959
DID2281,CID6559
DID2281,CID7741
DID2282,CID5062
DID2283,CID2671
DID2283,CID3785
DID2283,CID5036
DID2283,CID7268
DID2283,CID999
DID2284,CID6148
DID2284,CID679
DID2285,CID292
DID2285,CID3383
DID2285,CID4879
DID2285,CID6988
DID2285,CID7522
DID2286,CID5717
DID2286,CID7430
DID2287,CID7897
DID2288,CID1161
DID2288,CID6965
DID2288,CID7450
DID2289,CID2178
DID2289,CID6238
DID2290,CID4571
DID2290,CID5839
DID2290,CID6965
DID2291,CID2309
DID2291,CID7725
DID2292,CID4111
DID2293,CID1584
DID2293,CID2692
DID2293,CID3742
DID2293,CID5455
DID2294,CID1775
DID2294,CID2984
DID2294,CID8318
DID2295,CID6926
DID2295,CID8147
DID2295,CID8151
DID2296,CID1424
DID2296,CID2981
DID2296,CID4594
DID2296,CID5967
DID2297,CID7141
DID2298,CID5980
DID2298,CID8148
DID2299,CID5629
DID2300,CID339
DID2300,CID4116
DID2300,CID4775
DID2300,CID7859
DID2301,CID4403
DID2301,CID5364
DID2302,CID841
DID2303,CID1175
DID2303,CID1272
DID2303,CID5133
DID2303,CID6357
DID2304,CID2054
DID2304,CID3485
DID2304,CID494
DID2304,CID555
DID2304,CID8758
DID2305,CID8465
DID2306,CID2359
DID2306,CID2642
DID2306,CID3840
DID2306,CID43
DID2306,CID6074
DID2307,CID3171
DID2307,CID7800
DID2308,CID141
DID2308,CID2090
DID2308,CID5219
DID2308,CID5455
DID2308,CID8455
DID2309,CID2475
DID2309,CID2533
DID2309,CID3338
DID2309,CID3366
DID2309,CID8617
DID2310,CID4327
DID2310,CID7851
DID2311,CID1453
DID2311,CID6563
DID2311,CID7764
DID2311,CID7994
DID2311,CID8434
DID2312,CID1293
DID2312,CID5241
DID2312,CID5346
DID2313,CID1254
DID2313,CID1579
DID2313,CID392
DID2313,CID7326
DID2314,CID1264
DID2314,CID4740
DID2314,CID5519
DID2314,CID8332
DID2315,CID5882
DID2315,CID6208
DID2316,CID1115
DID2316,CID2819
DID2316,CID5235
DID2317,CID6145
DID2317,CID8799
DID2318,CID3738
DID2318,CID376
DID2318,CID5129
DID2318,CID659
DID2319,CID16
DID2320,CID4224
DID2321,CID7288
DID2322,CID1114
DID2323,CID386
DID2323,CID6882
DID2323,CID8726
DID2324,CID1188
DID2324,CID360
DID2324,CID8772
DID2325,CID4831
DID2325,CID5177
DID2325,CID7558
DID2325,CID7671
DID2326,CID4318
DID2326,CID8886
DID2327,CID5172
DID2327,CID5860
DID2327,CID6647
DID2327,CID6716
DID2328,CID7446
DID2329,CID3083
DID2329,CID4022
DID2329,CID6685
DID2329,CID751
DID2330,CID5041
DID2330,CID6495
DID2330,CID6851
DID2330,CID6995
DID2330,CID7628
DID2331,CID105
DID2331,CID4462
DID2332,CID7987
DID2333,CID2898
DID2333,CID6062
DID2333,CID8062
DID2333,CID8100
DID2333,CID8846
DID2334,CID4066
DID2334,CID4851
DID2334,CID5736
DID2334,CID5989
DID2334,CID6371
DID2335,CID6343
DID2336,CID2305
DID2336,CID3269
DID2336,CID6178
DID2336,CID8710
DID2337,CID5021
DID2337,CID6083
DID2337,CID6911
DID2337,CID7319
DID2337,CID8208
DID2338,CID317
DID2338,CID7141
DID2338,CID8220
DID2339,CID7092
DID2340,CID7334
DID2341,CID6991
DID2342,CID4363
DID2342,CID4600
DID2342,CID6945
DID2342,CID6957
DID2342,CID7253
DID2343,CID1648
DID2343,CID2932
DID2343,CID4191
DID2343,CID7292
DID2344,CID2150
DID2344,CID247
DID2344,CID4169
DID2344,CID532
DID2344,CID7129
DID2345,CID1392
DID2345,CID315
DID2345,CID3935
DID2345,CID657
DID2345,CID6591
DID2346,CID3205
DID2346,CID4348
DID2346,CID4423
DID2346,CID8222
DID2346,CID8835
DID2347,CID1390
DID2347,CID3224
DID2347,CID4061
DID2348,CID1334
DID2348,CID2291
DID2348,CID3013
DID2348,CID4422
DID2348,CID8106
DID2349,CID3138
DID2349,CID5693
DID2349,CID8794
DID2350,CID3724
DID2350,CID4836
DID2350,CID4971
DID2351,CID1195
DID2352,CID1321
DID2352,CID2112
DID2352,CID2170
DID2352,CID3440
DID2352,CID921
DID2353,CID1737
DID2353,CID3094
DID2353,CID4125
DID2353,CID604
DID2354,CID4705
DID2355,CID2939
DID2355,CID324
DID2355,CID4943
DID2355,CID6136
DID2356,CID8514
DID2357,CID3509
DID2357,CID5340
DID2357,CID7738
DID2358,CID3105
DID2359,CID1857
DID2359,CID739
DID2359,CID8077
DID2359,CID8226
DID2360,CID1099
DID2360,CID5749
DID2360,CID7907
DID2360,CID8818
DID2361,CID160
DID2361,CID1663
DID2361,CID5124
DID2361,CID6048
DID2362,CID4590
DID2362,CID5007
DID2362,CID7539
DID2362,CID8659
DID2362,CID8969
DID2363,CID3189
DID2363,CID4729
DID2364,CID6797
DID2365,CID609
DID2366,CID1393
DID2366,CID660
DID2366,CID88
DID2367,CID8010
DID2368,CID2859
DID2368,CID7752
DID2369,CID8131
DID2370,CID108
DID2370,CID4401
DID2370,CID5330
DID2370,CID653
DID2370,CID8661
DID2371,CID3502
DID2371,CID7208
DID2371,CID8129
DID2371,CID8851
DID2372,CID1698
DID2372,CID2711
DID2372,CID7376
DID2373,CID1062
DID2373,CID3555
DID2374,CID3621
DID2374,CID386
DID2374,CID4932
DID2375,CID1070
DID2375,CID2673
DID2375,CID450
DID2375,CID6641
DID2376,CID2553
DID2376,CID3918
DID2376,CID5235
DID2376,CID5972
DID2377,CID4319
DID2377,CID5392
DID2377,CID6544
DID2377,CID67
DID2378,CID1200
DID2378,CID4947
DID2379,CID3663
DID2379,CID3948
DID2379,CID4465
DID2379,CID5799
DID2379,CID8568
DID2380,CID6611
DID2381,CID2826
DID2381,CID4307
DID2381,CID455
DID2381,CID6192
DID2382,CID3412
DID2382,CID4613
DID2382,CID6925
DID2383,CID3896
DID2383,CID6191
DID2383,CID8118
DID2383,CID8664
DID2383,CID933
DID2384,CID4728
DID2384,CID4868
DID2385,CID6984
DID2386,CID2011
DID2386,CID4590
DID2386,CID4816
DID2386,CID6896
DID2387,CID8010
DID2388,CID806
DID2389,CID2325
DID2389,CID291
DID2389,CID6015
DID2389,CID7704
DID2389,CID8928
DID2390,CID3587
DID2391,CID2488
DID2391,CID3527
DID2391,CID5187
DID2391,CID566
DID2391,CID6190
DID2392,CID6378
DID2392,CID7209
DID2392,CID952
DID2393,CID3998
DID2393,CID4369
DID2394,CID1014
DID2394,CID1162
DID2394,CID8259
DID2394,CID8733
DID2394,CID976
DID2395,CID1963
DID2395,CID3914
DID2395,CID8182
DID2396,CID7466
DID2396,CID854
DID2397,CID1055
DID2397,CID4151
DID2397,CID6068
DID2398,CID3394
DID2398,CID5141
DID2398,CID6489
DID2399,CID1702
DID2399,CID1948
DID2399,CID4092
DID2399,CID5339
DID2399,CID5356
DID2400,CID2325
DID2400,CID5205
DID2400,CID5884
DID2400,CID6618
DID2400,CID6730
DID2401,CID2352
DID2401,CID344
DID2401,CID7178
DID2401,CID996
DID2402,CID3740
DID2402,CID4212
DID2402,CID4227
DID2402,CID7772
DID2403,CID2809
DID2403,CID5154
DID2404,CID8996
DID2405,CID1313
DID2405,CID4482
DID2405,CID7068
DID2406,CID242
DID2406,CID4490
DID2407,CID2486
DID2407,CID2860
DID2407,CID7161
DID2408,CID4407
DID2409,CID12
DID2409,CID1229
DID2409,CID1829
DID2409,CID3997
DID2410,CID1876
DID2410,CID2639
DID2410,CID3882
DID2410,CID5041
DID2411,CID3572
DID2411,CID3778
DID2411,CID8013
DID2412,CID59
DID2413,CID1855
DID2413,CID2475
DID2413,CID427
DID2413,CID5472
DID2413,CID8278
DID2414,CID2744
DID2414,CID4943
DID2415,CID1170
DID2415,CID8800
DID2416,CID5619
DID2417,CID4530
DID2417,CID5137
DID2417,CID8336
DID2418,CID3126
DID2418,CID6173
DID2419,CID8876
DID2420,CID1417
DID2420,CID293
DID2420,CID3602
DID2420,CID6240
DID2420,CID6978
DID2421,CID405
DID2421,CID4692
DID2421,CID6042
DID2422,CID3075
DID2422,CID8134
DID2423,CID2891
DID2423,CID3096
DID2423,CID6417
DID2423,CID7158
DID2424,CID4025
DID2424,CID8436
DID2425,CID3263
DID2425,CID5514
DID2426,CID2809
DID2427,CID3362
DID2427,CID4101
DID2427,CID966
DID2428,CID2170
DID2428,CID2921
DID2428,CID3791
DID2428,CID6127
DID2429,CID1884
DID2429,CID8373
DID2430,CID3635
DID2430,CID8989
DID2431,CID125
DID2431,CID1707
DID2431,CID6997
DID2432,CID1249
DID2432,CID1972
DID2432,CID4193
DID2432,CID6559
DID2433,CID1437
DID2433,CID6936
DID2434,CID3687
DID2434,CID4225
DID2434,CID7060
DID2434,CID7158
DID2434,CID7307
DID2435,CID3131
DID2435,CID3861
DID2435,CID7295
DID2436,CID2833
DID2436,CID6816
DID2437,CID1134
DID2437,CID1416
DID2437,CID2000
DID2437,CID3638
DID2437,CID5521
DID2438,CID5761
DID2439,CID6121
DID2439,CID766
DID2439,CID8336
DID2439,CID8769
DID2440,CID2076
DID2440,CID2747
DID2440,CID7338
DID2440,CID7798
DID2441,CID3057
DID2442,CID2994
DID2442,CID4535
DID2442,CID4579
DID2442,CID5691
DID2443,CID3942
DID2444,CID5466
DID2444,CID6947
DID2444,CID8694
DID2445,CID4731
DID2445,CID7891
DID2446,CID6455
DID2447,CID1374
DID2447,CID375
DID2447,CID6145
DID2447,CID6671
DID2448,CID1697
DID2448,CID7824
DID2449,CID2131
DID2449,CID7080
DID2450,CID469
DID2450,CID7444
DID2450,CID8633
DID2451,CID7221
DID2451,CID7484
DID2452,CID3380
DID2452,CID3722
DID2452,CID4334
DID2452,CID4986
DID2453,CID3549
DID2453,CID6122
DID2453,CID6489
DID2454,CID1377
DID2454,CID5300
DID2454,CID5762
DID2455,CID2494
DID2455,CID4804
DID2455,CID6693
DID2456,CID1057
DID2457,CID345
DID2457,CID3980
DID2457,CID4556
DID2457,CID6964
DID2458,CID3368
DID2458,CID3381
DID2459,CID5167
DID2459,CID8012
DID2459,CID8510
DID2460,CID2866
DID2460,CID6528
DID2460,CID8619
DID2461,CID1444
DID2461,CID4053
DID2461,CID4130
DID2461,CID993
DID2462,CID4968
DID2463,CID1416
DID2463,CID3216
DID2463,CID5272
DID2463,CID7284
DID2464,CID654
DID2465,CID4480
DID2465,CID7881
DID2466,CID6930
DID2466,CID8620
DID2466,CID8983
DID2467,CID2358
DID2467,CID4677
DID2467,CID4719
DID2467,CID7109
DID2467,CID8490
DID2468,CID1969
DID2468,CID5155
DID2469,CID1108
DID2469,CID3179
DID2469,CID974
DID2470,CID5853
DID2471,CID2522
DID2471,CID4030
DID2471,CID5159
DID2471,CID6411
DID2471,CID807
DID2472,CID246
DID2472,CID659
DID2472,CID6982
DID2473,CID1744
DID2473,CID3832
DID2474,CID1939
DID2474,CID2444
DID2474,CID5162
DID2475,CID5039
DID2475,CID6522
DID2475,CID662
DID2475,CID7522
DID2475,CID8298
DID2476,CID1571
DID2476,CID4413
DID2476,CID4447
DID2476,CID6267
DID2476,CID8707
DID2477,CID2581
DID2477,CID5018
DID2477,CID5142
DID2477,CID5814
DID2478,CID1211
DID2478,CID5349
DID2478,CID6304
DID2478,CID7199
DID2479,CID2471
DID2479,CID5582
DID2480,CID1473
DID2480,CID5747
DID2480,CID6915
DID2481,CID1394
DID2481,CID5244
DID2481,CID6921
DID2481,CID8182
DID2482,CID1263
DID2482,CID3437
DID2482,CID6971
DID2483,CID2676
DID2483,CID3958
DID2483,CID4890
DID2483,CID5311
DID2484,CID2428
DID2484,CID306
DID2484,CID6148
DID2484,CID6998
DID2484,CID7536
DID2485,CID2453
DID2485,CID4021
DID2486,CID7625
DID2487,CID8316
DID2488,CID2694
DID2488,CID4454
DID2488,CID7230
DID2489,CID8461
DID2490,CID7064
DID2491,CID7968
DID2492,CID459
DID2492,CID7810
DID2492,CID830
DID2493,CID2782
DID2493,CID3704
DID2493,CID5285
DID2494,CID2921
DID2494,CID3343
DID2494,CID5534
DID2494,CID6583
DID2495,CID2577
DID2495,CID6893
DID2495,CID973
DID2496,CID2288
DID2496,CID7649
DID2496,CID8036
DID2497,CID210
DID2497,CID3601
DID2497,CID8111
DID2497,CID8252
DID2498,CID7774
DID2499,CID6753
DID2499,CID707
DID2499,CID8706
DID2500,CID1712
DID2500,CID3192
DID2500,CID3648
DID2500,CID6835
DID2500,CID7716
DID2501,CID2052
DID2501,CID6133
DID2501,CID7661
DID2502,CID7414
DID2502,CID8337
DID2503,CID5838
DID2503,CID7725
DID2504,CID1407
DID2504,CID2482
DID2504,CID3056
DID2504,CID74
DID2505,CID1929
DID2505,CID5021
DID2505,CID5114
DID2506,CID3488
DID2506,CID5423
DID2506,CID7578
DID2507,CID3396
DID2507,CID6793
DID2507,CID736
DID2507,CID8152
DID2507,CID8942
DID2508,CID1027
DID2508,CID5024
DID2509,CID6240
DID2509,CID6899
DID2510,CID7578
DID2511,CID2801
DID2511,CID3645
DID2511,CID3984
DID2511,CID7591
DID2512,CID12
DID2512,CID1589
DID2512,CID5812
DID2512,CID6850
DID2513,CID3076
DID2513,CID3172
DID2513,CID4167
DID2513,CID7423
DID2513,CID845
DID2514,CID2415
DID2514,CID2899
DID2514,CID8638
DID2515,CID1716
DID2515,CID2621
DID2515,CID5358
DID2515,CID5749
DID2515,CID7455
DID2516,CID4342
DID2516,CID4926
DID2516,CID5570
DID2516,CID6466
DID2516,CID6709
DID2517,CID3677
DID2517,CID5072
DID2517,CID5388
DID2517,CID6910
DID2518,CID8553
DID2519,CID3739
DID2519,CID4176
DID2519,CID4538
DID2519,CID5570
DID2519,CID5703
DID2520,CID1085
DID2521,CID3927
DID2521,CID7602
DID2522,CID196
DID2522,CID3945
DID2522,CID7301
DID2523,CID3711
DID2523,CID8636
DID2524,CID5284
DID2524,CID6779
DID2524,CID8335
DID2525,CID3578
DID2525,CID4451
DID2525,CID6114
DID2525,CID6214
DID2525,CID8442
DID2526,CID2640
DID2526,CID3188
DID2526,CID4087
DID2526,CID5167
DID2526,CID6482
DID2527,CID1845
DID2527,CID4515
DID2527,CID6834
DID2527,CID8362
DID2528,CID2288
DID2528,CID6086
DID2528,CID8389
DID2529,CID1245
DID2529,CID1379
DID2530,CID5298
DID2531,CID1852
DID2531,CID2592
DID2531,CID6516
DID2531,CID8900
DID2532,CID1510
DID2532,CID1677
DID2533,CID2989
DID2533,CID4387
DID2533,CID5216
DID2533,CID6669
DID2533,CID7624
DID2534,CID3608
DID2534,CID6667
DID2535,CID1266
DID2535,CID529
DID2535,CID8255
DID2535,CID923
DID2536,CID2298
DID2536,CID4628
DID2536,CID6781
DID2536,CID7254
DID2537,CID3176
DID2537,CID8233
DID2538,CID2795
DID2538,CID759
DID2538,CID8000
DID2538,CID8357
DID2539,CID2646
DID2539,CID446
DID2539,CID4705
DID2539,CID8233
DID2540,CID2980
DID2540,CID6073
DID2540,CID7682
