BID,AID
BID1674,AID1737
BID1674,AID3919
BID1675,AID1110
BID1676,AID1876
BID1677,AID114
BID1677,AID3665
BID1678,AID1123
BID1678,AID3636
BID1679,AID1353
BID1679,AID3478
BID1680,AID1500
BID1680,AID3681
BID1681,AID1197
BID1681,AID2296
BID1681,AID3858
BID1682,AID2934
BID1683,AID323
BID1684,AID1548
BID1685,AID2022
BID1685,AID2996
BID1685,AID3808
BID1686,AID3583
BID1686,AID907
BID1687,AID1693
BID1687,AID2673
BID1687,AID3
BID1687,AID3957
BID1688,AID2093
BID1688,AID517
BID1689,AID3030
BID1689,AID507
BID1690,AID906
BID1691,AID2443
BID1691,AID2728
BID1691,AID3189
BID1691,AID888
BID1692,AID2612
BID1692,AID2825
BID1692,AID2907
BID1692,AID3302
BID1693,AID1873
BID1694,AID1574
BID1694,AID1887
BID1695,AID2476
BID1695,AID366
BID1696,AID3107
BID1697,AID2767
BID1698,AID2373
BID1698,AID644
BID1699,AID170
BID1700,AID163
BID1700,AID2738
BID1701,AID576
BID1702,AID2902
BID1702,AID3798
BID1702,AID3998
BID1703,AID1266
BID1703,AID2068
BID1704,AID3036
BID1704,AID3050
BID1705,AID1566
BID1706,AID1448
BID1706,AID2212
BID1707,AID2193
BID1708,AID1468
BID1708,AID3798
BID1708,AID701
BID1709,AID3357
BID1709,AID3951
BID1710,AID1448
BID1710,AID464
BID1710,AID525
BID1711,AID2139
BID1711,AID656
BID1712,AID2945
BID1712,AID598
BID1713,AID1951
BID1713,AID197
BID1714,AID1056
BID1714,AID2914
BID1715,AID1776
BID1715,AID2315
BID1715,AID2795
BID1715,AID50
BID1716,AID2521
BID1716,AID2566
BID1717,AID2620
BID1718,AID1604
BID1718,AID1677
BID1718,AID2213
BID1718,AID391
BID1719,AID1537
BID1719,AID3276
BID1719,AID3320
BID1719,AID3614
BID1720,AID3089
BID1721,AID1922
BID1722,AID2554
BID1722,AID2871
BID1722,AID309
BID1723,AID1237
BID1723,AID2360
BID1724,AID3181
BID1725,AID2312
BID1725,AID2359
BID1726,AID2582
BID1726,AID3606
BID1727,AID2900
BID1728,AID2862
BID1728,AID3385
BID1728,AID3481
BID1729,AID1492
BID1729,AID3541
BID1729,AID951
BID1730,AID1871
BID1730,AID246
BID1731,AID1444
BID1731,AID3140
BID1732,AID2075
BID1732,AID3348
BID1733,AID2542
BID1734,AID3321
BID1734,AID488
BID1735,AID2378
BID1736,AID1825
BID1737,AID1943
BID1737,AID598
BID1738,AID1732
BID1739,AID1486
BID1739,AID645
BID1739,AID739
BID1739,AID94
BID1740,AID185
BID1740,AID3479
BID1741,AID243
BID1742,AID2702
BID1742,AID3608
BID1743,AID2344
BID1743,AID290
BID1743,AID3360
BID1743,AID743
BID1744,AID2388
BID1744,AID3013
BID1745,AID1670
BID1745,AID635
BID1746,AID3933
BID1746,AID509
BID1747,AID2248
BID1748,AID1136
BID1748,AID2376
BID1749,AID2131
BID1749,AID530
BID1750,AID1098
BID1750,AID1902
BID1750,AID3732
BID1751,AID2762
BID1752,AID1772
BID1753,AID2167
BID1754,AID1240
BID1754,AID677
BID1755,AID3730
BID1756,AID2471
BID1756,AID2574
BID1756,AID3508
BID1756,AID3568
BID1757,AID134
BID1757,AID2330
BID1758,AID1626
BID1758,AID2104
BID1759,AID1999
BID1760,AID173
BID1761,AID1377
BID1762,AID1304
BID1762,AID1912
BID1762,AID3585
BID1763,AID2025
BID1763,AID538
BID1764,AID177
BID1765,AID1052
BID1766,AID3866
BID1766,AID926
BID1767,AID2939
BID1767,AID506
BID1768,AID2305
BID1768,AID3070
BID1769,AID276
BID1769,AID3976
BID1770,AID3813
BID1770,AID833
BID1771,AID1410
BID1771,AID3684
BID1772,AID2121
BID1773,AID1605
BID1773,AID817
BID1774,AID1592
BID1774,AID3137
BID1774,AID876
BID1775,AID1265
BID1775,AID1375
BID1775,AID2941
BID1776,AID1719
BID1776,AID1919
BID1777,AID1466
BID1777,AID3243
BID1778,AID1847
BID1778,AID730
BID1779,AID2483
BID1780,AID1633
BID1780,AID1908
BID1780,AID2346
BID1780,AID3639
BID1781,AID252
BID1782,AID2194
BID1782,AID803
BID1783,AID2259
BID1783,AID2866
BID1784,AID1730
BID1785,AID1025
BID1785,AID241
BID1785,AID3907
BID1786,AID11
BID1786,AID1208
BID1786,AID1209
BID1786,AID2318
BID1787,AID3857
BID1787,AID935
BID1788,AID419
BID1789,AID2953
BID1789,AID3973
BID1790,AID3528
BID1791,AID2722
BID1792,AID2182
BID1792,AID3983
BID1793,AID82
BID1794,AID2861
BID1795,AID1319
BID1795,AID2638
BID1795,AID2862
BID1796,AID63
BID1796,AID760
BID1797,AID463
BID1797,AID481
BID1798,AID2884
BID1799,AID3564
BID1800,AID1215
BID1800,AID2748
BID1800,AID317
BID1800,AID3817
BID1801,AID3202
BID1801,AID675
BID1802,AID2642
BID1802,AID2942
BID1803,AID311
BID1804,AID1684
BID1804,AID439
BID1805,AID2494
BID1806,AID1003
BID1806,AID1633
BID1806,AID3563
BID1807,AID25
BID1807,AID3087
BID1807,AID3445
BID1808,AID1748
BID1808,AID2076
BID1808,AID2258
BID1808,AID3703
BID1809,AID327
BID1810,AID1998
BID1811,AID3411
BID1811,AID484
BID1812,AID3331
BID1813,AID1314
BID1813,AID1944
BID1814,AID2304
BID1814,AID3356
BID1815,AID1940
BID1815,AID686
BID1816,AID107
BID1816,AID3404
BID1816,AID3560
BID1817,AID1963
BID1818,AID2821
BID1818,AID2858
BID1819,AID3386
BID1819,AID3998
BID1819,AID649
BID1819,AID751
BID1820,AID1036
BID1820,AID2328
BID1821,AID3763
BID1822,AID3206
BID1823,AID1976
BID1824,AID3709
BID1824,AID691
BID1825,AID1987
BID1826,AID1318
BID1826,AID748
BID1827,AID1985
BID1828,AID2986
BID1828,AID402
BID1829,AID2894
BID1829,AID3082
BID1829,AID491
BID1830,AID590
BID1830,AID711
BID1831,AID1744
BID1832,AID1867
BID1832,AID444
BID1833,AID1098
BID1834,AID2235
BID1834,AID2267
BID1835,AID2859
BID1836,AID2582
BID1836,AID2598
BID1836,AID316
BID1837,AID1372
BID1837,AID2183
BID1837,AID2609
BID1838,AID3775
BID1839,AID623
BID1840,AID3641
BID1840,AID975
BID1841,AID2432
BID1842,AID202
BID1842,AID775
BID1842,AID901
BID1843,AID2518
BID1843,AID3175
BID1844,AID1392
BID1844,AID3276
BID1845,AID138
BID1845,AID1404
BID1846,AID1591
BID1846,AID3399
BID1847,AID12
BID1847,AID2819
BID1848,AID559
BID1849,AID300
BID1849,AID788
BID1850,AID3102
BID1851,AID1389
BID1851,AID1477
BID1852,AID1010
BID1852,AID1821
BID1853,AID1652
BID1853,AID3082
BID1854,AID3943
BID1854,AID989
BID1855,AID3654
BID1856,AID229
BID1856,AID382
BID1857,AID975
BID1858,AID2031
BID1858,AID2993
BID1859,AID1840
BID1859,AID3763
BID1860,AID1713
BID1860,AID3822
BID1861,AID2397
BID1861,AID2680
BID1862,AID1627
BID1862,AID3762
BID1863,AID1764
BID1863,AID2428
BID1863,AID2472
BID1864,AID1236
BID1865,AID2181
BID1865,AID3941
BID1866,AID192
BID1866,AID3922
BID1867,AID1745
BID1867,AID3833
BID1868,AID2652
BID1869,AID2124
BID1869,AID816
BID1870,AID175
BID1871,AID3830
BID1872,AID1203
BID1872,AID3622
BID1873,AID2316
BID1873,AID2584
BID1873,AID3351
BID1873,AID839
BID1874,AID698
BID1875,AID1811
BID1875,AID1981
BID1875,AID3013
BID1875,AID660
BID1876,AID3538
BID1877,AID1022
BID1877,AID3309
BID1878,AID1615
BID1879,AID1968
BID1880,AID480
BID1881,AID2134
BID1882,AID2735
BID1882,AID3018
BID1883,AID1470
BID1883,AID896
BID1884,AID1683
BID1884,AID1830
BID1885,AID120
BID1885,AID2882
BID1886,AID733
BID1887,AID2882
BID1887,AID335
BID1888,AID1422
BID1888,AID3043
BID1889,AID3301
BID1889,AID771
BID1890,AID59
BID1891,AID1832
BID1891,AID2162
BID1891,AID51
BID1891,AID987
BID1892,AID1218
BID1893,AID2467
BID1894,AID2248
BID1895,AID1163
BID1895,AID3412
BID1895,AID3650
BID1896,AID3349
BID1896,AID43
BID1897,AID1754
BID1897,AID2488
BID1898,AID1364
BID1898,AID2613
BID1899,AID3187
BID1899,AID3797
BID1900,AID3918
BID1901,AID1319
BID1902,AID1113
BID1902,AID2850
BID1903,AID2559
BID1904,AID3710
BID1905,AID1350
BID1906,AID1027
BID1906,AID2439
BID1906,AID3
BID1907,AID2167
BID1908,AID1365
BID1909,AID1548
BID1910,AID2642
BID1910,AID3716
BID1911,AID1648
BID1912,AID1800
BID1913,AID124
BID1913,AID578
BID1914,AID162
BID1914,AID2292
BID1915,AID3842
BID1916,AID1650
BID1916,AID2877
BID1917,AID3783
BID1918,AID3327
BID1919,AID1789
BID1920,AID1142
BID1920,AID3279
BID1921,AID2851
BID1921,AID3515
BID1922,AID3873
BID1922,AID767
BID1923,AID360
BID1923,AID78
BID1924,AID1404
BID1924,AID3893
BID1924,AID602
BID1925,AID2014
BID1926,AID2451
BID1927,AID229
BID1927,AID2620
BID1928,AID1043
BID1928,AID3939
BID1929,AID2216
BID1929,AID881
BID1930,AID2122
BID1930,AID989
BID1931,AID2252
BID1931,AID250
BID1932,AID1372
BID1933,AID3207
BID1934,AID1094
BID1934,AID3197
BID1935,AID3970
BID1935,AID47
BID1936,AID194
BID1936,AID2249
BID1936,AID2667
BID1936,AID2827
BID1937,AID1006
BID1937,AID700
BID1938,AID1059
BID1938,AID72
BID1939,AID2304
BID1940,AID3663
BID1940,AID547
BID1941,AID2123
BID1942,AID1333
BID1942,AID3076
BID1943,AID2023
BID1944,AID175
BID1944,AID3044
BID1945,AID2747
BID1945,AID3317
BID1945,AID3574
BID1945,AID3981
BID1946,AID1704
BID1946,AID2442
BID1946,AID2715
BID1946,AID922
BID1947,AID2621
BID1947,AID3566
BID1948,AID2835
BID1948,AID892
BID1949,AID2456
BID1949,AID461
BID1950,AID2847
BID1950,AID3308
BID1951,AID57
BID1952,AID1769
BID1953,AID1675
BID1953,AID442
BID1954,AID1219
BID1954,AID264
BID1954,AID417
BID1955,AID14
BID1955,AID1466
BID1955,AID1481
BID1955,AID2284
BID1956,AID3178
BID1957,AID219
BID1958,AID1281
BID1958,AID174
BID1959,AID504
BID1960,AID1308
BID1960,AID3675
BID1961,AID2535
BID1961,AID3525
BID1962,AID1955
BID1962,AID1992
BID1962,AID2368
BID1963,AID1566
BID1963,AID2533
BID1964,AID818
BID1965,AID1465
BID1965,AID3034
BID1966,AID171
BID1966,AID1761
BID1966,AID3936
BID1967,AID2851
BID1967,AID2905
BID1968,AID326
BID1969,AID533
BID1970,AID2229
BID1970,AID318
BID1971,AID242
BID1972,AID333
BID1972,AID3585
BID1973,AID1146
BID1973,AID67
BID1974,AID1077
BID1975,AID2380
BID1975,AID3662
BID1975,AID614
BID1976,AID2102
BID1976,AID229
BID1977,AID1679
BID1977,AID285
BID1977,AID3752
BID1978,AID2940
BID1979,AID1382
BID1979,AID355
BID1979,AID3626
BID1980,AID2500
BID1980,AID3664
BID1981,AID2012
BID1982,AID2555
BID1983,AID175
BID1983,AID2202
BID1984,AID762
BID1985,AID10
BID1985,AID1914
BID1986,AID1912
BID1986,AID3678
BID1986,AID3696
BID1987,AID353
BID1987,AID37
BID1987,AID3851
BID1987,AID779
BID1988,AID2575
BID1988,AID2815
BID1988,AID3201
BID1988,AID422
BID1989,AID2674
BID1990,AID2539
BID1991,AID357
BID1991,AID466
BID1992,AID3620
BID1992,AID3904
BID1993,AID1132
BID1993,AID2813
BID1994,AID2751
BID1995,AID588
BID1996,AID2905
BID1997,AID349
BID1997,AID784
BID1998,AID1845
BID1998,AID2175
BID1999,AID382
BID2000,AID609
BID2001,AID1056
BID2002,AID2374
BID2002,AID2942
BID2003,AID2188
BID2004,AID3196
BID2005,AID3330
BID2006,AID18
BID2006,AID758
BID2007,AID3909
BID2007,AID397
BID2008,AID3024
BID2008,AID445
BID2009,AID1319
BID2010,AID1771
BID2010,AID2672
BID2011,AID2773
BID2011,AID341
BID2012,AID1997
BID2012,AID318
BID2013,AID882
BID2014,AID1519
BID2014,AID2948
BID2014,AID3955
BID2015,AID2338
BID2015,AID3094
BID2015,AID3826
BID2016,AID1721
BID2016,AID2510
BID2017,AID2959
BID2017,AID3002
BID2018,AID3987
BID2019,AID365
BID2019,AID523
BID2020,AID1161
BID2020,AID1252
BID2020,AID2355
BID2020,AID2873
BID2021,AID3604
BID2022,AID2228
BID2023,AID2273
BID2023,AID3433
BID2024,AID381
BID2025,AID975
BID2026,AID2398
BID2026,AID981
BID2027,AID3828
BID2028,AID2078
BID2029,AID1688
BID2029,AID3559
BID2029,AID3877
BID2029,AID609
BID2030,AID3779
BID2031,AID2431
BID2031,AID3089
BID2032,AID104
BID2032,AID2087
BID2032,AID3903
BID2032,AID844
BID2033,AID2921
BID2033,AID3784
BID2034,AID1561
BID2034,AID3032
BID2034,AID3209
BID2034,AID3406
BID2035,AID2818
BID2035,AID3129
BID2036,AID1039
BID2036,AID1971
BID2036,AID219
BID2036,AID2530
BID2037,AID1925
BID2037,AID1973
BID2037,AID209
BID2037,AID2966
BID2038,AID2197
BID2039,AID2922
BID2040,AID1535
BID2040,AID2190
BID2041,AID3848
BID2042,AID1112
BID2042,AID151
BID2043,AID2636
BID2043,AID2973
BID2044,AID2978
BID2045,AID2437
BID2046,AID2653
BID2047,AID999
BID2048,AID2097
BID2049,AID2507
BID2050,AID683
BID2050,AID795
BID2051,AID2262
BID2051,AID2473
BID2052,AID115
BID2052,AID778
BID2053,AID3202
BID2054,AID3374
BID2055,AID1190
BID2055,AID1408
BID2055,AID749
BID2056,AID1737
BID2056,AID284
BID2057,AID1819
BID2058,AID1050
BID2058,AID3202
BID2059,AID2301
BID2060,AID1391
BID2060,AID943
BID2061,AID1481
BID2062,AID1128
BID2063,AID1517
BID2063,AID2586
BID2063,AID3640
BID2063,AID931
BID2064,AID2597
BID2065,AID3826
BID2066,AID3844
BID2067,AID1508
BID2068,AID1704
BID2068,AID768
BID2069,AID1442
BID2069,AID1443
BID2069,AID2847
BID2069,AID3486
BID2070,AID3115
BID2071,AID2615
BID2071,AID2883
BID2072,AID2902
BID2072,AID3638
BID2073,AID1575
BID2073,AID211
BID2073,AID2165
BID2073,AID866
BID2074,AID2337
BID2074,AID3605
BID2075,AID2575
BID2075,AID2983
BID2076,AID630
BID2077,AID2207
BID2077,AID2455
BID2078,AID105
BID2078,AID1457
BID2079,AID1669
BID2079,AID3670
BID2080,AID1925
BID2080,AID1984
BID2081,AID2134
BID2082,AID2323
BID2082,AID2617
BID2082,AID3161
BID2083,AID2986
BID2083,AID3409
BID2084,AID2426
BID2084,AID2693
BID2085,AID1303
BID2086,AID18
BID2087,AID1548
BID2087,AID2559
BID2088,AID1381
BID2088,AID1921
BID2089,AID1019
BID2089,AID2194
BID2090,AID1595
BID2090,AID3001
BID2091,AID3491
BID2091,AID3678
BID2091,AID3686
BID2092,AID3758
BID2093,AID1666
BID2093,AID2004
BID2093,AID2293
BID2093,AID2453
BID2094,AID742
BID2095,AID1611
BID2096,AID1210
BID2097,AID3492
BID2097,AID608
BID2098,AID1198
BID2099,AID1962
BID2099,AID948
BID2100,AID1449
BID2100,AID3804
BID2101,AID1027
BID2101,AID1334
BID2101,AID3412
BID2102,AID1631
BID2102,AID71
BID2103,AID2281
BID2103,AID278
BID2104,AID1262
BID2104,AID1319
BID2105,AID2010
BID2105,AID2502
BID2105,AID2869
BID2105,AID3986
BID2106,AID1896
BID2106,AID717
BID2107,AID3696
BID2107,AID3782
BID2107,AID909
BID2108,AID461
BID2109,AID3866
BID2110,AID1700
BID2110,AID1902
BID2110,AID750
BID2111,AID2720
BID2111,AID2968
BID2112,AID2427
BID2113,AID3767
BID2114,AID186
BID2114,AID3830
BID2115,AID3107
BID2115,AID3448
BID2116,AID219
BID2116,AID473
BID2117,AID1413
BID2117,AID3509
BID2118,AID213
BID2119,AID511
BID2120,AID2115
BID2120,AID791
BID2121,AID2190
BID2122,AID1911
BID2123,AID1912
BID2123,AID2558
BID2123,AID33
BID2123,AID3401
BID2124,AID200
BID2124,AID2306
BID2124,AID2814
BID2125,AID1679
BID2125,AID3580
BID2126,AID1892
BID2127,AID3195
BID2127,AID3517
BID2127,AID947
BID2128,AID170
BID2128,AID370
BID2129,AID1092
BID2130,AID2383
BID2131,AID1308
BID2131,AID2993
BID2131,AID3932
BID2132,AID2446
BID2133,AID2522
BID2134,AID3689
BID2134,AID3734
BID2135,AID70
BID2136,AID1431
BID2136,AID2365
BID2136,AID2499
BID2136,AID3402
BID2137,AID318
BID2138,AID1642
BID2139,AID163
BID2139,AID2175
BID2140,AID1648
BID2141,AID1653
BID2142,AID1019
BID2142,AID1892
BID2143,AID3527
BID2144,AID1175
BID2144,AID2357
BID2145,AID3054
BID2146,AID3700
BID2146,AID3857
BID2147,AID1013
BID2147,AID2664
BID2148,AID173
BID2148,AID2637
BID2149,AID3307
BID2149,AID3443
BID2150,AID3721
BID2151,AID2567
BID2151,AID470
BID2152,AID1335
BID2152,AID2101
BID2153,AID2745
BID2154,AID1056
BID2154,AID2321
BID2155,AID2175
BID2155,AID3185
BID2156,AID1965
BID2156,AID3500
BID2156,AID440
BID2157,AID3766
BID2158,AID1671
BID2158,AID2279
BID2158,AID2386
BID2159,AID1233
BID2159,AID3497
BID2160,AID3561
BID2161,AID322
BID2162,AID2804
BID2162,AID3559
BID2163,AID182
BID2164,AID3877
BID2165,AID19
BID2165,AID3646
BID2165,AID820
BID2166,AID1087
BID2166,AID1127
BID2166,AID1685
BID2166,AID3897
BID2167,AID1067
BID2168,AID125
BID2168,AID3378
BID2169,AID2247
BID2169,AID2969
BID2170,AID1886
BID2170,AID2641
BID2171,AID1982
BID2171,AID792
BID2172,AID1235
BID2172,AID1303
BID2172,AID3820
BID2173,AID1779
BID2173,AID2004
BID2173,AID3381
BID2173,AID3832
BID2174,AID2218
BID2174,AID3124
BID2175,AID3313
BID2176,AID2968
BID2177,AID3347
BID2178,AID247
BID2179,AID3669
BID2180,AID3692
BID2181,AID3833
BID2182,AID3927
BID2182,AID977
BID2183,AID1768
BID2183,AID884
BID2184,AID2651
BID2184,AID3081
BID2185,AID1534
BID2186,AID3065
BID2187,AID1739
BID2187,AID386
BID2188,AID2013
BID2188,AID2620
BID2188,AID496
BID2188,AID913
BID2189,AID1200
BID2189,AID2973
BID2190,AID739
BID2190,AID744
BID2191,AID1677
BID2191,AID3858
BID2192,AID3833
BID2193,AID3336
BID2194,AID1296
BID2194,AID375
BID2194,AID3940
BID2194,AID534
BID2195,AID1144
BID2195,AID1943
BID2196,AID2923
BID2197,AID3531
BID2197,AID3546
BID2197,AID3708
BID2197,AID832
BID2198,AID1759
BID2199,AID3992
BID2200,AID852
BID2201,AID1143
BID2201,AID3835
BID2202,AID2548
BID2202,AID833
BID2203,AID1039
BID2203,AID1627
BID2203,AID3308
BID2203,AID3903
BID2204,AID266
BID2205,AID161
BID2205,AID3975
BID2205,AID430
BID2205,AID592
BID2206,AID3578
BID2207,AID1304
BID2207,AID1877
BID2207,AID2814
BID2208,AID3207
BID2209,AID869
BID2210,AID2050
BID2211,AID2352
BID2211,AID599
BID2212,AID1435
BID2212,AID2330
BID2212,AID2415
BID2212,AID261
BID2213,AID1373
BID2213,AID409
BID2214,AID1963
BID2215,AID246
BID2215,AID885
BID2216,AID1538
BID2216,AID2396
BID2217,AID131
BID2217,AID296
BID2218,AID29
BID2219,AID1260
BID2220,AID2568
BID2221,AID2833
BID2222,AID1323
BID2222,AID692
BID2223,AID931
BID2224,AID2594
BID2224,AID3965
BID2225,AID1681
BID2226,AID1554
BID2227,AID1895
BID2227,AID3874
BID2228,AID1980
BID2228,AID2707
BID2228,AID357
BID2228,AID47
BID2229,AID2216
BID2229,AID2447
BID2229,AID3141
BID2230,AID2324
BID2231,AID1736
BID2231,AID2592
BID2232,AID3056
BID2233,AID1728
BID2233,AID3414
BID2234,AID471
BID2235,AID667
BID2236,AID2802
BID2237,AID163
BID2237,AID80
BID2237,AID923
BID2238,AID585
BID2239,AID1655
BID2239,AID949
BID2240,AID3421
BID2240,AID3533
BID2240,AID3632
BID2240,AID3848
BID2241,AID3673
BID2241,AID783
BID2242,AID3195
BID2243,AID1214
BID2244,AID2198
BID2244,AID2783
BID2244,AID3567
BID2245,AID2566
BID2246,AID1129
BID2246,AID3238
BID2247,AID2105
BID2247,AID2765
BID2248,AID1544
BID2248,AID5
BID2248,AID609
BID2249,AID1762
BID2249,AID3832
BID2250,AID2633
BID2250,AID2893
BID2251,AID62
BID2252,AID3923
BID2252,AID729
BID2253,AID1990
BID2254,AID1427
BID2254,AID2115
BID2254,AID3329
BID2255,AID955
BID2256,AID1819
BID2257,AID3039
BID2258,AID2508
BID2258,AID3480
BID2259,AID184
BID2259,AID2387
BID2259,AID3839
BID2260,AID1399
BID2260,AID275
BID2260,AID3570
BID2260,AID3635
BID2261,AID1776
BID2262,AID1583
BID2262,AID1605
BID2262,AID2203
BID2262,AID3672
BID2263,AID2001
BID2263,AID2491
BID2263,AID270
BID2264,AID658
BID2265,AID2675
BID2265,AID499
BID2266,AID3186
BID2266,AID3438
BID2266,AID3778
BID2266,AID3885
BID2267,AID217
BID2267,AID2989
BID2267,AID853
BID2268,AID3424
BID2268,AID3764
BID2269,AID1465
BID2269,AID2937
BID2269,AID689
BID2270,AID2784
BID2271,AID2030
BID2271,AID3918
BID2272,AID500
BID2273,AID2659
BID2273,AID2706
BID2274,AID1133
BID2274,AID2108
BID2274,AID3895
BID2275,AID2198
BID2276,AID3614
BID2277,AID2297
BID2277,AID3690
BID2278,AID1280
BID2278,AID3577
BID2279,AID2624
BID2279,AID2709
BID2280,AID1565
BID2281,AID3683
BID2281,AID713
BID2282,AID1346
BID2282,AID206
BID2283,AID1701
BID2283,AID2456
BID2283,AID2483
BID2283,AID316
BID2284,AID1501
BID2284,AID2843
BID2284,AID3779
BID2285,AID3667
BID2285,AID476
BID2286,AID1304
BID2286,AID2078
BID2286,AID3622
BID2287,AID1518
BID2288,AID3266
BID2288,AID487
BID2288,AID495
BID2288,AID858
BID2289,AID1327
BID2289,AID1564
BID2290,AID3241
BID2291,AID1048
BID2291,AID3006
BID2292,AID2155
BID2292,AID839
BID2293,AID280
BID2293,AID466
BID2294,AID2198
BID2295,AID1614
BID2295,AID3848
BID2296,AID1145
BID2296,AID3395
BID2297,AID179
BID2297,AID2918
BID2298,AID1209
BID2298,AID2074
BID2299,AID2663
BID2300,AID1457
BID2300,AID2670
BID2300,AID358
BID2300,AID644
BID2301,AID1244
BID2301,AID1980
BID2301,AID1981
BID2301,AID3612
BID2302,AID3907
BID2303,AID1459
BID2303,AID3658
BID2304,AID1182
BID2305,AID3037
BID2305,AID3396
BID2306,AID3417
BID2306,AID3883
BID2307,AID1967
BID2308,AID2191
BID2308,AID3495
BID2309,AID2645
BID2309,AID3029
BID2310,AID3120
BID2310,AID3835
BID2311,AID1466
BID2311,AID2206
BID2312,AID748
BID2313,AID1807
BID2313,AID3994
BID2314,AID3320
BID2314,AID3430
BID2315,AID2056
BID2316,AID1954
BID2316,AID3483
BID2317,AID1424
BID2317,AID2541
BID2318,AID3978
BID2318,AID634
BID2319,AID105
BID2320,AID1490
BID2320,AID2686
BID2320,AID3181
BID2321,AID2417
BID2321,AID3506
BID2322,AID1231
BID2322,AID1594
BID2322,AID2586
BID2322,AID3519
BID2323,AID2691
BID2324,AID1670
BID2324,AID3070
BID2325,AID130
BID2325,AID3293
BID2326,AID538
BID2327,AID2627
BID2328,AID891
BID2329,AID1724
BID2329,AID2508
BID2329,AID2845
BID2329,AID3420
BID2330,AID1927
BID2330,AID3556
BID2330,AID471
BID2331,AID2511
BID2331,AID3775
BID2332,AID1968
BID2332,AID1976
BID2333,AID1943
BID2334,AID2684
BID2334,AID2834
BID2335,AID2859
BID2335,AID608
BID2336,AID1121
BID2336,AID2033
BID2336,AID280
BID2336,AID281
BID2337,AID1310
BID2337,AID3298
BID2338,AID3702
BID2338,AID3806
BID2339,AID1536
BID2339,AID3768
BID2340,AID3580
BID2341,AID3003
BID2342,AID1249
BID2343,AID2941
BID2344,AID2504
BID2344,AID3137
BID2345,AID2007
BID2346,AID134
BID2346,AID2847
BID2346,AID3253
BID2346,AID551
BID2347,AID3501
BID2348,AID2234
BID2348,AID3478
BID2348,AID3586
BID2349,AID2644
BID2350,AID1845
BID2351,AID147
BID2352,AID2216
BID2353,AID104
BID2353,AID128
BID2354,AID1163
BID2354,AID1267
BID2354,AID325
BID2355,AID1024
BID2355,AID233
BID2356,AID2689
BID2356,AID3953
BID2357,AID1242
BID2358,AID628
BID2359,AID3196
BID2359,AID3949
BID2360,AID1433
BID2360,AID1910
BID2360,AID2379
BID2360,AID344
BID2361,AID3650
BID2362,AID1423
BID2362,AID2036
BID2362,AID3180
BID2363,AID1061
BID2363,AID3343
BID2364,AID1740
BID2364,AID2381
BID2364,AID3108
BID2364,AID68
BID2365,AID1001
BID2365,AID3490
BID2366,AID2049
BID2367,AID2346
BID2367,AID2745
BID2368,AID2599
BID2369,AID2977
BID2369,AID3742
BID2370,AID1852
BID2370,AID2807
BID2371,AID1851
BID2371,AID492
BID2372,AID2042
BID2372,AID639
BID2373,AID2559
BID2374,AID2932
BID2374,AID3608
BID2374,AID3702
BID2375,AID1890
BID2375,AID2177
BID2376,AID2894
BID2377,AID3749
BID2378,AID1774
BID2378,AID1974
BID2379,AID2253
BID2379,AID540
BID2380,AID2167
BID2380,AID3397
BID2381,AID2377
BID2381,AID2908
BID2382,AID113
BID2382,AID2752
BID2383,AID1445
BID2383,AID2133
BID2383,AID873
BID2384,AID1308
BID2384,AID1817
BID2384,AID2232
BID2384,AID728
BID2385,AID1111
BID2385,AID285
BID2386,AID1083
BID2386,AID2557
BID2386,AID3118
BID2386,AID3502
BID2387,AID236
BID2387,AID866
BID2388,AID1696
BID2388,AID629
BID2389,AID3901
BID2389,AID3940
BID2390,AID1666
BID2390,AID3376
BID2391,AID1267
BID2391,AID1937
BID2391,AID2280
BID2392,AID2688
BID2393,AID2862
BID2393,AID488
BID2394,AID1516
BID2395,AID1287
BID2395,AID1484
BID2396,AID2246
BID2397,AID2226
BID2398,AID1987
BID2398,AID302
BID2399,AID1682
BID2399,AID2704
BID2400,AID2409
BID2401,AID1096
BID2401,AID2273
BID2401,AID3377
BID2402,AID735
BID2403,AID1531
BID2404,AID1163
BID2404,AID1278
BID2405,AID2492
BID2405,AID865
BID2406,AID2128
BID2406,AID2268
BID2407,AID3512
BID2408,AID1226
BID2408,AID3526
BID2408,AID3612
BID2409,AID2100
BID2410,AID289
BID2410,AID3993
BID2411,AID1271
BID2412,AID1229
BID2412,AID318
BID2413,AID1762
BID2413,AID3068
BID2414,AID3619
BID2415,AID1947
BID2415,AID2199
BID2416,AID2263
BID2417,AID2541
BID2417,AID3447
BID2418,AID3438
BID2419,AID1984
BID2419,AID3444
BID2420,AID2421
BID2420,AID3035
BID2421,AID3728
BID2421,AID572
BID2422,AID3092
BID2422,AID3735
BID2422,AID3741
BID2423,AID1481
BID2424,AID760
BID2425,AID2563
BID2425,AID984
BID2426,AID456
BID2427,AID3498
BID2428,AID2627
BID2429,AID1520
BID2430,AID1275
BID2430,AID3084
BID2431,AID1187
BID2432,AID1923
BID2432,AID3343
BID2432,AID369
BID2433,AID2163
BID2433,AID2686
BID2434,AID239
BID2434,AID2742
BID2435,AID2721
BID2436,AID3459
BID2436,AID919
BID2437,AID1334
BID2437,AID2609
BID2438,AID897
BID2439,AID2683
BID2439,AID3135
BID2440,AID1888
BID2440,AID434
BID2441,AID2256
BID2441,AID3252
