"ID","SUBCOMPONENTID"
"R7.1.0(3)","SCP6355"
"R7.1.0(3)","SCP8322"
"R5.9.0(1)","SCP6355"
"R5.9.0(1)","SCP8322"
"R6.2.0(8)","SCP1077"
"R6.2.0(8)","SCP5048"
"R6.2.0(8)","SCP12398"
"R5.5.0(1)","SCP14086"
"R6.4.0(1)","SCP14086"
"R7.1.0(3)","SCP14086"
"R5.7.0(1)","SCP420"
"R5.7.0(1)","SCP14762"
"R5.5.0(9)","SCP420"
"R5.5.0(9)","SCP14762"
"R4.1.0(2)","SCP420"
"R4.1.0(2)","SCP14762"
"R4.1.0(1)","SCP5203"
"R5.5.0(9)","SCP2396"
"R5.5.0(9)","SCP5458"
"R5.5.0(9)","SCP10379"
"R5.5.0(9)","SCP12879"
"R6.4.0(7)","SCP2396"
"R6.4.0(7)","SCP5458"
"R6.4.0(7)","SCP10379"
"R6.4.0(7)","SCP12879"
"R6.3.0(1)","SCP2396"
"R6.3.0(1)","SCP5458"
"R6.3.0(1)","SCP10379"
"R6.3.0(1)","SCP12879"
"R5.5.0(9)","SCP2298"
"R6.3.0(9)","SCP2298"
"R5.5.0(1)","SCP2298"
"R6.1.0(1)","SCP1125"
"R7.3.0(4)","SCP1125"
"R6.4.0(7)","SCP1125"
"R5.7.0(1)","SCP825"
"R5.7.0(1)","SCP6763"
"R6.5.0(1)","SCP825"
"R6.5.0(1)","SCP6763"
"R6.4.0(1)","SCP825"
"R6.4.0(1)","SCP6763"
"R5.9.0(6)","SCP6184"
"R5.9.0(6)","SCP12958"
"R6.5.0(1)","SCP6184"
"R6.5.0(1)","SCP12958"
"R7.3.0(4)","SCP6184"
"R7.3.0(4)","SCP12958"
"R6.4.0(6)","SCP10702"
"R6.2.0(1)","SCP10702"
"R6.3.0(1)","SCP10702"
"R5.7.0(5)","SCP3963"
"R6.3.0(1)","SCP3963"
"R6.5.0(1)","SCP3963"
"R7.3.0(4)","SCP2650"
"R6.3.0(9)","SCP1148"
"R6.3.0(9)","SCP14664"
"R6.2.0(8)","SCP2833"
"R6.3.0(9)","SCP2833"
"R6.3.0(8)","SCP2833"
"R5.7.0(5)","SCP4573"
"R5.7.0(5)","SCP6276"
"R5.7.0(5)","SCP7207"
"R5.7.0(1)","SCP4573"
"R5.7.0(1)","SCP6276"
"R5.7.0(1)","SCP7207"
"R6.1.0(1)","SCP4573"
"R6.1.0(1)","SCP6276"
"R6.1.0(1)","SCP7207"
"R7.3.0(4)","SCP3698"
"R7.3.0(4)","SCP8308"
"R4.1.0(1)","SCP3698"
"R4.1.0(1)","SCP8308"
"R5.9.0(1)","SCP3698"
"R5.9.0(1)","SCP8308"
"R6.2.0(1)","SCP861"
"R5.1.0(1)","SCP489"
"R5.1.0(1)","SCP10238"
"R6.5.0(1)","SCP489"
"R6.5.0(1)","SCP10238"
"R5.5.0(9)","SCP489"
"R5.5.0(9)","SCP10238"
"R5.1.0(1)","SCP5587"
"R5.8.0(9)","SCP6825"
"R6.3.0(8)","SCP6825"
"R6.3.0(9)","SCP6825"
"R5.6.0(8)","SCP8321"
"R6.4.0(7)","SCP8321"
"R6.2.0(1)","SCP8321"
"R7.3.0(4)","SCP789"
"R6.2.0(1)","SCP4335"
"R6.4.0(6)","SCP5208"
"R6.4.0(6)","SCP1109"
"R6.4.0(6)","SCP6701"
"R6.4.0(1)","SCP1109"
"R6.4.0(1)","SCP6701"
"R5.9.0(6)","SCP1109"
"R5.9.0(6)","SCP6701"
"R6.3.0(9)","SCP8859"
"R6.1.0(1)","SCP8859"
"R5.6.0(8)","SCP8859"
"R6.3.0(1)","SCP13497"
"R6.3.0(9)","SCP1831"
"R6.3.0(9)","SCP10911"
"R5.7.0(1)","SCP1831"
"R5.7.0(1)","SCP10911"
"R6.4.0(7)","SCP1831"
"R6.4.0(7)","SCP10911"
"R6.4.0(1)","SCP12191"
"R5.7.0(1)","SCP7406"
"R5.7.0(1)","SCP9042"
"R6.4.0(7)","SCP7406"
"R6.4.0(7)","SCP9042"
"R5.9.0(6)","SCP7406"
"R5.9.0(6)","SCP9042"
"R5.7.0(5)","SCP2769"
"R5.7.0(5)","SCP11832"
"R6.4.0(6)","SCP2769"
"R6.4.0(6)","SCP11832"
"R7.1.0(3)","SCP2769"
"R7.1.0(3)","SCP11832"
"R6.1.0(1)","SCP12314"
"R4.1.0(1)","SCP9853"
"R4.1.0(1)","SCP3399"
"R4.1.0(1)","SCP10929"
"R6.4.0(6)","SCP1203"
"R5.7.0(1)","SCP2593"
"R4.1.0(2)","SCP2593"
"R5.5.0(1)","SCP2593"
"R4.1.0(1)","SCP4713"
"R6.3.0(8)","SCP4713"
"R5.6.0(1)","SCP4713"
"R6.5.0(1)","SCP7785"
"R6.3.0(8)","SCP7785"
"R6.3.0(9)","SCP7785"
"R5.6.0(8)","SCP1439"
"R5.6.0(8)","SCP11789"
"R6.1.0(1)","SCP11300"
"R5.9.0(6)","SCP11300"
"R5.1.0(1)","SCP11300"
"R6.4.0(6)","SCP2776"
"R6.4.0(6)","SCP11964"
"R5.6.0(8)","SCP2776"
"R5.6.0(8)","SCP11964"
"R6.3.0(1)","SCP2776"
"R6.3.0(1)","SCP11964"
"R6.4.0(1)","SCP13190"
"R5.6.0(1)","SCP13190"
"R4.1.0(2)","SCP13190"
"R6.1.0(1)","SCP356"
"R6.1.0(1)","SCP861"
"R4.1.0(2)","SCP356"
"R4.1.0(2)","SCP861"
"R5.1.0(1)","SCP356"
"R5.1.0(1)","SCP861"
"R7.3.0(4)","SCP11904"
"R6.3.0(1)","SCP11586"
"R5.9.0(6)","SCP3580"
"R6.2.0(8)","SCP3580"
"R5.6.0(1)","SCP3580"
"R5.6.0(8)","SCP11251"
"R5.6.0(8)","SCP14909"
"R6.2.0(8)","SCP11251"
"R6.2.0(8)","SCP14909"
"R6.1.0(1)","SCP11251"
"R6.1.0(1)","SCP14909"
"R5.8.0(9)","SCP1226"
"R5.4.4(3)","SCP3075"
"R5.4.4(3)","SCP6089"
"R7.1.0(3)","SCP3101"
"R5.9.0(6)","SCP3101"
"R7.3.0(4)","SCP3101"
"R4.1.0(1)","SCP5779"
"R5.5.0(1)","SCP2991"
"R5.5.0(1)","SCP7744"
"R7.1.0(3)","SCP2991"
"R7.1.0(3)","SCP7744"
"R6.4.0(7)","SCP2991"
"R6.4.0(7)","SCP7744"
"R6.3.0(8)","SCP6619"
"R6.3.0(1)","SCP2808"
"R6.3.0(1)","SCP4696"
"R5.6.0(1)","SCP2808"
"R5.6.0(1)","SCP4696"
"R7.1.0(3)","SCP2808"
"R7.1.0(3)","SCP4696"
"R6.3.0(1)","SCP14549"
"R5.9.0(6)","SCP2153"
"R5.9.0(6)","SCP8153"
"R7.1.0(3)","SCP8671"
"R7.1.0(3)","SCP14855"
"R5.6.0(8)","SCP8671"
"R5.6.0(8)","SCP14855"
"R5.8.0(1)","SCP8671"
"R5.8.0(1)","SCP14855"
"R5.7.0(5)","SCP6334"
"R5.5.0(1)","SCP8565"
"R7.3.0(4)","SCP2001"
"R5.8.0(1)","SCP2001"
"R5.7.0(1)","SCP2001"
"R4.1.0(1)","SCP9269"
"R6.3.0(9)","SCP485"
"R5.6.0(1)","SCP485"
"R6.1.0(1)","SCP485"
"R6.3.0(8)","SCP3347"
"R5.9.0(1)","SCP3347"
"R6.3.0(9)","SCP3347"
"R5.1.0(1)","SCP1536"
"R5.1.0(1)","SCP9792"
"R5.7.0(5)","SCP1536"
"R5.7.0(5)","SCP9792"
"R5.9.0(1)","SCP1536"
"R5.9.0(1)","SCP9792"
"R6.3.0(8)","SCP11135"
"R5.9.0(6)","SCP11135"
"R5.4.4(3)","SCP11135"
"R7.1.0(3)","SCP5169"
"R7.1.0(3)","SCP9519"
"R6.2.0(1)","SCP11656"
"R5.6.0(1)","SCP11656"
"R6.4.0(6)","SCP11656"
"R5.9.0(1)","SCP906"
"R5.9.0(1)","SCP10126"
"R5.6.0(1)","SCP906"
"R5.6.0(1)","SCP10126"
"R6.4.0(1)","SCP906"
"R6.4.0(1)","SCP10126"
"R6.4.0(1)","SCP9620"
"R6.3.0(9)","SCP9442"
"R5.8.0(9)","SCP9442"
"R4.1.0(1)","SCP9442"
"R6.4.0(7)","SCP1541"
"R4.1.0(2)","SCP2131"
"R7.3.0(4)","SCP1994"
"R6.2.0(1)","SCP1994"
"R5.1.0(1)","SCP1994"
"R7.1.0(3)","SCP6019"
"R7.1.0(3)","SCP13604"
"R6.4.0(7)","SCP6019"
"R6.4.0(7)","SCP13604"
"R6.2.0(1)","SCP6019"
"R6.2.0(1)","SCP13604"
"R5.6.0(1)","SCP12879"
"R5.4.4(3)","SCP12879"
"R5.5.0(1)","SCP12879"
"R6.1.0(1)","SCP9418"
"R6.1.0(1)","SCP13748"
"R7.3.0(4)","SCP10911"
"R5.7.0(5)","SCP10911"
"R6.2.0(1)","SCP10911"
"R7.1.0(3)","SCP4411"
"R6.2.0(8)","SCP4411"
"R6.4.0(6)","SCP4411"
"R5.6.0(8)","SCP8562"
"R6.4.0(6)","SCP11786"
"R5.7.0(5)","SCP4810"
"R5.9.0(1)","SCP4810"
"R6.3.0(8)","SCP4810"
"R5.9.0(6)","SCP3344"
"R5.9.0(6)","SCP7634"
"R6.4.0(1)","SCP8856"
"R5.5.0(1)","SCP8856"
"R6.2.0(8)","SCP8856"
"R6.3.0(8)","SCP2141"
"R6.3.0(8)","SCP11919"
"R6.3.0(8)","SCP12386"
"R6.3.0(8)","SCP14439"
"R5.9.0(1)","SCP5378"
"R5.7.0(5)","SCP14442"
"R5.8.0(1)","SCP8841"
"R6.1.0(1)","SCP10701"
"R5.9.0(1)","SCP407"
"R5.9.0(1)","SCP13482"
"R5.5.0(9)","SCP7144"
"R5.6.0(1)","SCP7144"
"R6.5.0(1)","SCP7144"
"R7.3.0(4)","SCP2828"
"R5.4.4(3)","SCP2828"
"R5.6.0(1)","SCP2828"
"R6.4.0(1)","SCP11246"
"R6.3.0(1)","SCP13026"
"R5.9.0(1)","SCP4411"
"R5.7.0(1)","SCP4411"
"R6.4.0(7)","SCP4411"
"R6.5.0(1)","SCP4801"
"R5.5.0(1)","SCP789"
"R5.5.0(1)","SCP6900"
"R4.1.0(2)","SCP789"
"R4.1.0(2)","SCP6900"
"R5.9.0(1)","SCP789"
"R5.9.0(1)","SCP6900"
"R6.4.0(6)","SCP1553"
"R6.4.0(6)","SCP11088"
"R6.4.0(6)","SCP13008"
"R5.1.0(1)","SCP4469"
"R7.3.0(4)","SCP4469"
"R5.7.0(5)","SCP4469"
"R5.4.4(3)","SCP4764"
"R5.6.0(1)","SCP4764"
"R5.5.0(9)","SCP4764"
"R5.7.0(1)","SCP767"
"R5.9.0(1)","SCP767"
"R5.8.0(9)","SCP767"
"R7.3.0(4)","SCP12950"
"R7.3.0(4)","SCP14224"
"R7.3.0(4)","SCP2563"
"R7.3.0(4)","SCP14518"
"R6.2.0(8)","SCP2563"
"R6.2.0(8)","SCP14518"
"R6.3.0(9)","SCP2563"
"R6.3.0(9)","SCP14518"
"R5.9.0(1)","SCP6096"
"R6.3.0(9)","SCP6096"
"R4.1.0(2)","SCP6096"
"R5.8.0(1)","SCP13937"
"R5.6.0(8)","SCP13937"
"R6.3.0(1)","SCP13937"
"R5.4.4(3)","SCP12124"
"R4.1.0(1)","SCP12124"
"R6.1.0(1)","SCP12124"
"R6.2.0(1)","SCP861"
"R6.4.0(1)","SCP10245"
"R7.1.0(3)","SCP10245"
"R5.7.0(1)","SCP10245"
"R5.4.4(3)","SCP9964"
"R6.4.0(6)","SCP2457"
"R4.1.0(1)","SCP11726"
"R6.3.0(8)","SCP11726"
"R5.5.0(9)","SCP11726"
"R5.5.0(1)","SCP1028"
"R5.6.0(1)","SCP12772"
"R6.4.0(7)","SCP8164"
"R5.9.0(6)","SCP3691"
"R6.5.0(1)","SCP3691"
"R5.6.0(1)","SCP3691"
"R5.4.4(3)","SCP7755"
"R5.4.4(3)","SCP14304"
"R6.2.0(8)","SCP7755"
"R6.2.0(8)","SCP14304"
"R5.7.0(5)","SCP7755"
"R5.7.0(5)","SCP14304"
"R7.1.0(3)","SCP14929"
"R4.1.0(2)","SCP466"
"R4.1.0(2)","SCP10655"
"R6.2.0(1)","SCP1375"
"R4.1.0(2)","SCP8508"
"R4.1.0(2)","SCP2180"
"R6.3.0(8)","SCP5738"
"R6.3.0(8)","SCP9642"
"R6.4.0(1)","SCP2252"
"R6.4.0(1)","SCP9231"
"R6.1.0(1)","SCP2252"
"R6.1.0(1)","SCP9231"
"R5.7.0(1)","SCP2252"
"R5.7.0(1)","SCP9231"
"R5.6.0(8)","SCP7641"
"R4.1.0(1)","SCP14932"
"R5.9.0(1)","SCP4180"
"R6.5.0(1)","SCP7545"
"R5.8.0(9)","SCP5456"
"R7.1.0(3)","SCP9704"
"R7.1.0(3)","SCP10152"
"R7.1.0(3)","SCP13557"
"R7.1.0(3)","SCP13816"
"R5.9.0(1)","SCP6949"
"R5.9.0(1)","SCP9256"
"R7.3.0(4)","SCP7654"
"R7.1.0(3)","SCP7654"
"R5.7.0(1)","SCP7654"
"R5.1.0(1)","SCP3580"
"R5.1.0(1)","SCP9036"
"R6.1.0(1)","SCP9838"
"R6.4.0(6)","SCP9838"
"R5.5.0(9)","SCP9838"
"R6.2.0(1)","SCP7889"
"R5.5.0(1)","SCP7889"
"R5.5.0(9)","SCP7889"
"R5.9.0(1)","SCP3529"
"R6.4.0(7)","SCP3529"
"R5.5.0(1)","SCP3529"
"R6.2.0(1)","SCP1639"
"R6.3.0(8)","SCP1639"
"R6.2.0(8)","SCP1639"
"R6.3.0(1)","SCP8684"
"R6.3.0(9)","SCP8684"
"R5.8.0(9)","SCP8684"
"R5.9.0(6)","SCP284"
"R5.9.0(6)","SCP8961"
"R5.9.0(6)","SCP8968"
"R5.9.0(6)","SCP14852"
"R5.6.0(1)","SCP284"
"R5.6.0(1)","SCP8961"
"R5.6.0(1)","SCP8968"
"R5.6.0(1)","SCP14852"
"R7.3.0(4)","SCP284"
"R7.3.0(4)","SCP8961"
"R7.3.0(4)","SCP8968"
"R7.3.0(4)","SCP14852"
"R6.4.0(7)","SCP11654"
"R5.6.0(1)","SCP1283"
"R5.6.0(1)","SCP11070"
"R5.6.0(1)","SCP12351"
"R5.6.0(1)","SCP14292"
"R6.3.0(1)","SCP4455"
"R6.2.0(1)","SCP5701"
"R5.8.0(1)","SCP13801"
"R6.3.0(9)","SCP9260"
"R5.5.0(1)","SCP12382"
"R5.4.4(3)","SCP12382"
"R5.6.0(1)","SCP12382"
"R5.9.0(1)","SCP1109"
"R5.9.0(1)","SCP8658"
"R5.9.0(1)","SCP13170"
"R6.1.0(1)","SCP1109"
"R6.1.0(1)","SCP8658"
"R6.1.0(1)","SCP13170"
"R6.3.0(1)","SCP1109"
"R6.3.0(1)","SCP8658"
"R6.3.0(1)","SCP13170"
"R5.5.0(9)","SCP5685"
"R5.6.0(1)","SCP7212"
"R7.3.0(4)","SCP8321"
"R7.3.0(4)","SCP545"
"R5.7.0(1)","SCP545"
"R6.3.0(9)","SCP545"
"R4.1.0(1)","SCP4830"
"R4.1.0(1)","SCP11770"
"R5.4.4(3)","SCP4830"
"R5.4.4(3)","SCP11770"
"R5.6.0(1)","SCP4830"
"R5.6.0(1)","SCP11770"
"R5.6.0(1)","SCP3265"
"R5.6.0(1)","SCP10062"
"R5.6.0(1)","SCP12938"
"R5.6.0(1)","SCP13860"
"R5.5.0(1)","SCP3265"
"R5.5.0(1)","SCP10062"
"R5.5.0(1)","SCP12938"
"R5.5.0(1)","SCP13860"
"R6.5.0(1)","SCP3265"
"R6.5.0(1)","SCP10062"
"R6.5.0(1)","SCP12938"
"R6.5.0(1)","SCP13860"
"R5.6.0(8)","SCP2416"
"R6.2.0(1)","SCP2416"
"R5.9.0(1)","SCP2416"
"R7.1.0(3)","SCP11025"
"R4.1.0(1)","SCP2430"
"R4.1.0(1)","SCP8527"
"R6.3.0(9)","SCP2430"
"R6.3.0(9)","SCP8527"
"R5.5.0(9)","SCP2430"
"R5.5.0(9)","SCP8527"
"R7.3.0(4)","SCP11883"
"R6.2.0(1)","SCP11883"
"R5.6.0(1)","SCP11883"
"R6.4.0(7)","SCP9797"
"R4.1.0(2)","SCP9797"
"R6.3.0(9)","SCP9797"
"R7.1.0(3)","SCP12925"
"R7.1.0(3)","SCP14918"
"R5.7.0(5)","SCP466"
"R6.3.0(8)","SCP7871"
"R7.1.0(3)","SCP1564"
"R6.3.0(9)","SCP1564"
"R5.7.0(5)","SCP1564"
"R5.6.0(8)","SCP4131"
"R5.6.0(8)","SCP5188"
"R5.9.0(1)","SCP2458"
"R5.9.0(1)","SCP6575"
"R5.9.0(1)","SCP7330"
"R5.9.0(1)","SCP8115"
"R5.9.0(1)","SCP9297"
"R4.1.0(2)","SCP2458"
"R4.1.0(2)","SCP6575"
"R4.1.0(2)","SCP7330"
"R4.1.0(2)","SCP8115"
"R4.1.0(2)","SCP9297"
"R4.1.0(1)","SCP2458"
"R4.1.0(1)","SCP6575"
"R4.1.0(1)","SCP7330"
"R4.1.0(1)","SCP8115"
"R4.1.0(1)","SCP9297"
"R5.9.0(1)","SCP12350"
"R5.9.0(6)","SCP13197"
"R6.3.0(8)","SCP13197"
"R6.5.0(1)","SCP13197"
"R5.9.0(6)","SCP3269"
"R5.9.0(6)","SCP10441"
"R6.2.0(8)","SCP3269"
"R6.2.0(8)","SCP10441"
"R7.1.0(3)","SCP3269"
"R7.1.0(3)","SCP10441"
"R6.2.0(8)","SCP3732"
"R6.2.0(8)","SCP14844"
"R6.3.0(8)","SCP3732"
"R6.3.0(8)","SCP14844"
"R6.4.0(1)","SCP3732"
"R6.4.0(1)","SCP14844"
"R5.4.4(3)","SCP2066"
"R5.9.0(6)","SCP11331"
"R5.5.0(1)","SCP148"
"R7.3.0(4)","SCP12107"
"R5.5.0(9)","SCP9671"
"R5.9.0(1)","SCP9671"
"R4.1.0(2)","SCP9671"
"R5.4.4(3)","SCP8812"
"R5.8.0(9)","SCP8812"
"R5.7.0(1)","SCP8812"
"R5.5.0(9)","SCP14342"
"R5.6.0(8)","SCP14342"
"R5.4.4(3)","SCP14342"
"R6.4.0(6)","SCP6969"
"R5.9.0(6)","SCP6969"
"R5.4.4(3)","SCP6969"
"R5.6.0(1)","SCP949"
"R5.4.4(3)","SCP12026"
"R5.7.0(1)","SCP12026"
"R7.1.0(3)","SCP12026"
"R4.1.0(1)","SCP2707"
"R4.1.0(1)","SCP3113"
"R6.2.0(1)","SCP2707"
"R6.2.0(1)","SCP3113"
"R5.9.0(1)","SCP2707"
"R5.9.0(1)","SCP3113"
"R6.4.0(6)","SCP11989"
"R5.8.0(9)","SCP11989"
"R6.4.0(1)","SCP11989"
"R5.1.0(1)","SCP4387"
"R5.1.0(1)","SCP9035"
"R6.4.0(7)","SCP4387"
"R6.4.0(7)","SCP9035"
"R5.9.0(6)","SCP4387"
"R5.9.0(6)","SCP9035"
"R5.8.0(1)","SCP9109"
"R5.8.0(1)","SCP13750"
"R6.1.0(1)","SCP9109"
"R6.1.0(1)","SCP13750"
"R5.1.0(1)","SCP9109"
"R5.1.0(1)","SCP13750"
"R6.1.0(1)","SCP2321"
"R5.6.0(1)","SCP2321"
"R6.2.0(8)","SCP2321"
"R7.3.0(4)","SCP2596"
"R6.5.0(1)","SCP8885"
"R6.1.0(1)","SCP8885"
"R5.9.0(6)","SCP8885"
"R5.5.0(9)","SCP3605"
"R5.5.0(9)","SCP7174"
"R5.9.0(1)","SCP3605"
"R5.9.0(1)","SCP7174"
"R6.4.0(7)","SCP3605"
"R6.4.0(7)","SCP7174"
"R5.7.0(1)","SCP7178"
"R5.7.0(5)","SCP11893"
"R5.7.0(1)","SCP11893"
"R5.6.0(1)","SCP11893"
"R6.3.0(8)","SCP13499"
"R5.6.0(8)","SCP13499"
"R5.5.0(1)","SCP13499"
"R5.1.0(1)","SCP7516"
"R5.7.0(5)","SCP7516"
"R6.4.0(6)","SCP7516"
"R6.2.0(1)","SCP9313"
"R6.2.0(1)","SCP10072"
"R5.1.0(1)","SCP9313"
"R5.1.0(1)","SCP10072"
"R6.1.0(1)","SCP9313"
"R6.1.0(1)","SCP10072"
"R6.1.0(1)","SCP10126"
"R5.1.0(1)","SCP11292"
"R6.5.0(1)","SCP7190"
"R7.1.0(3)","SCP7190"
"R6.3.0(9)","SCP7190"
"R6.3.0(9)","SCP8016"
"R5.5.0(1)","SCP667"
"R5.5.0(1)","SCP12401"
"R5.9.0(6)","SCP7545"
"R5.9.0(6)","SCP9339"
"R5.7.0(5)","SCP8856"
"R6.5.0(1)","SCP8856"
"R5.5.0(9)","SCP8856"
"R6.4.0(7)","SCP14918"
"R5.8.0(9)","SCP14918"
"R4.1.0(2)","SCP14918"
"R6.3.0(9)","SCP9489"
"R6.3.0(9)","SCP9753"
"R5.6.0(1)","SCP8987"
"R5.6.0(1)","SCP9034"
"R5.6.0(1)","SCP11944"
"R5.4.4(3)","SCP9034"
"R5.4.4(3)","SCP11944"
"R5.8.0(9)","SCP9034"
"R5.8.0(9)","SCP11944"
"R6.4.0(7)","SCP358"
"R5.8.0(9)","SCP358"
"R5.7.0(1)","SCP358"
"R6.3.0(9)","SCP11249"
"R6.3.0(9)","SCP11375"
"R5.5.0(9)","SCP3138"
"R6.2.0(8)","SCP3138"
"R6.4.0(7)","SCP3138"
"R5.8.0(9)","SCP1916"
"R5.8.0(9)","SCP13612"
"R5.1.0(1)","SCP1916"
"R5.1.0(1)","SCP13612"
"R5.4.4(3)","SCP1916"
"R5.4.4(3)","SCP13612"
"R6.4.0(7)","SCP3449"
"R6.4.0(7)","SCP5823"
"R5.8.0(9)","SCP13871"
"R5.7.0(1)","SCP13871"
"R4.1.0(1)","SCP13871"
"R7.1.0(3)","SCP9415"
"R5.6.0(8)","SCP9415"
"R5.9.0(1)","SCP9415"
"R5.8.0(1)","SCP327"
"R5.8.0(1)","SCP12689"
"R5.8.0(1)","SCP14833"
"R5.8.0(9)","SCP1208"
"R5.8.0(9)","SCP5867"
"R5.8.0(1)","SCP1208"
"R5.8.0(1)","SCP5867"
"R5.9.0(6)","SCP1208"
"R5.9.0(6)","SCP5867"
"R5.6.0(1)","SCP258"
"R5.6.0(1)","SCP6563"
"R4.1.0(1)","SCP258"
"R4.1.0(1)","SCP6563"
"R5.4.4(3)","SCP258"
"R5.4.4(3)","SCP6563"
"R5.4.4(3)","SCP10482"
"R5.5.0(9)","SCP10482"
"R7.1.0(3)","SCP10482"
"R6.2.0(1)","SCP112"
"R4.1.0(2)","SCP5308"
"R4.1.0(2)","SCP11296"
"R5.5.0(1)","SCP174"
"R5.1.0(1)","SCP1627"
"R6.3.0(9)","SCP6662"
"R5.8.0(1)","SCP6662"
"R6.3.0(8)","SCP6662"
"R5.9.0(6)","SCP13281"
"R4.1.0(2)","SCP13281"
"R6.3.0(1)","SCP13281"
"R5.5.0(1)","SCP1882"
"R6.3.0(8)","SCP1882"
"R6.3.0(9)","SCP1882"
"R5.7.0(5)","SCP12163"
"R4.1.0(2)","SCP12163"
"R5.9.0(1)","SCP12163"
"R7.3.0(4)","SCP14482"
"R5.7.0(5)","SCP14482"
"R6.5.0(1)","SCP14482"
"R6.4.0(1)","SCP8230"
"R5.4.4(3)","SCP14407"
"R5.6.0(1)","SCP14407"
"R6.2.0(8)","SCP14407"
"R5.5.0(1)","SCP1343"
"R6.1.0(1)","SCP1343"
"R5.1.0(1)","SCP1343"
"R5.8.0(9)","SCP8760"
"R6.5.0(1)","SCP8760"
"R5.7.0(1)","SCP8760"
"R6.3.0(9)","SCP13353"
"R6.3.0(9)","SCP1057"
"R6.3.0(9)","SCP1259"
"R6.2.0(1)","SCP1057"
"R6.2.0(1)","SCP1259"
"R5.5.0(9)","SCP1057"
"R5.5.0(9)","SCP1259"
"R6.4.0(1)","SCP8184"
"R5.8.0(9)","SCP10040"
"R5.6.0(1)","SCP2408"
"R5.4.4(3)","SCP2408"
"R5.5.0(9)","SCP2408"
"R5.6.0(1)","SCP2528"
"R6.4.0(6)","SCP1384"
"R6.2.0(8)","SCP1384"
"R4.1.0(2)","SCP1384"
"R5.8.0(1)","SCP3439"
"R4.1.0(1)","SCP3439"
"R5.6.0(1)","SCP3439"
"R4.1.0(2)","SCP4573"
"R4.1.0(2)","SCP4912"
"R4.1.0(2)","SCP12703"
"R6.4.0(6)","SCP12403"
"R6.3.0(8)","SCP3624"
"R6.4.0(1)","SCP1995"
"R6.3.0(1)","SCP1962"
"R6.3.0(1)","SCP2434"
"R6.3.0(1)","SCP9017"
"R6.5.0(1)","SCP1962"
"R6.5.0(1)","SCP2434"
"R6.5.0(1)","SCP9017"
"R6.3.0(9)","SCP1962"
"R6.3.0(9)","SCP2434"
"R6.3.0(9)","SCP9017"
"R6.4.0(7)","SCP11262"
"R7.3.0(4)","SCP11262"
"R5.6.0(8)","SCP11262"
"R5.6.0(8)","SCP3806"
"R5.6.0(8)","SCP5316"
"R5.8.0(9)","SCP12661"
"R6.1.0(1)","SCP12661"
"R5.9.0(1)","SCP12661"
"R5.8.0(9)","SCP2366"
"R5.8.0(9)","SCP13860"
"R5.6.0(1)","SCP2366"
"R5.6.0(1)","SCP13860"
"R5.9.0(6)","SCP2366"
"R5.9.0(6)","SCP13860"
"R6.2.0(8)","SCP2337"
"R6.2.0(8)","SCP10434"
"R6.3.0(1)","SCP2337"
"R6.3.0(1)","SCP10434"
"R5.8.0(9)","SCP2337"
"R5.8.0(9)","SCP10434"
"R5.9.0(1)","SCP6747"
"R6.4.0(6)","SCP6747"
"R6.3.0(8)","SCP6747"
"R5.9.0(6)","SCP1818"
"R5.9.0(6)","SCP6696"
"R5.6.0(8)","SCP1818"
"R5.6.0(8)","SCP6696"
"R6.4.0(7)","SCP1818"
"R6.4.0(7)","SCP6696"
"R6.3.0(8)","SCP3797"
"R6.3.0(8)","SCP8973"
"R7.3.0(4)","SCP3797"
"R7.3.0(4)","SCP8973"
"R6.2.0(1)","SCP3797"
"R6.2.0(1)","SCP8973"
"R6.3.0(8)","SCP9519"
"R5.9.0(6)","SCP9519"
"R5.8.0(1)","SCP9519"
"R6.3.0(8)","SCP4402"
"R6.3.0(8)","SCP8143"
"R6.3.0(8)","SCP8752"
"R5.6.0(8)","SCP4402"
"R5.6.0(8)","SCP8143"
"R5.6.0(8)","SCP8752"
"R4.1.0(1)","SCP4402"
"R4.1.0(1)","SCP8143"
"R4.1.0(1)","SCP8752"
"R6.5.0(1)","SCP6546"
"R6.5.0(1)","SCP8283"
"R6.3.0(9)","SCP13191"
"R6.3.0(9)","SCP13248"
"R5.7.0(1)","SCP652"
"R6.3.0(9)","SCP652"
"R6.5.0(1)","SCP652"
"R6.4.0(7)","SCP3668"
"R4.1.0(2)","SCP3668"
"R6.3.0(8)","SCP3668"
"R5.8.0(9)","SCP4751"
"R5.6.0(1)","SCP660"
"R5.6.0(1)","SCP10889"
"R7.1.0(3)","SCP1983"
"R6.4.0(6)","SCP6088"
"R5.5.0(1)","SCP6088"
"R5.7.0(5)","SCP6088"
"R6.4.0(7)","SCP180"
"R6.3.0(1)","SCP180"
"R6.2.0(1)","SCP180"
"R5.8.0(1)","SCP12277"
"R6.3.0(1)","SCP12277"
"R5.9.0(6)","SCP12277"
"R5.1.0(1)","SCP10209"
"R5.1.0(1)","SCP11096"
"R6.3.0(8)","SCP2116"
"R5.8.0(9)","SCP2116"
"R6.5.0(1)","SCP2116"
"R7.3.0(4)","SCP2591"
"R7.3.0(4)","SCP6193"
"R7.3.0(4)","SCP14350"
"R5.6.0(8)","SCP2591"
"R5.6.0(8)","SCP6193"
"R5.6.0(8)","SCP14350"
"R5.6.0(1)","SCP2591"
"R5.6.0(1)","SCP6193"
