"ID","CLASSNAME"
"R5.9.0(6)","PCA6897"
"R5.9.0(6)","PCA4019"
"R5.9.0(6)","PCA37"
"R5.9.0(6)","PCA1538"
"R5.9.0(6)","PCA5036"
"R5.9.0(6)","PCA7897"
"R5.9.0(6)","PCA9"
"R5.9.0(6)","PCA8809"
"R5.9.0(6)","PCA2462"
"R5.9.0(6)","PCA1925"
"R5.9.0(6)","PCA3474"
"R5.9.0(6)","PCA7388"
"R5.9.0(6)","PCA2678"
"R5.9.0(6)","PCA7802"
"R5.9.0(6)","PCA3303"
"R5.9.0(6)","PCA4018"
"R6.4.0(7)","PCA4060"
"R6.4.0(7)","PCA1245"
"R6.4.0(7)","PCA3114"
"R6.4.0(7)","PCA1534"
"R6.4.0(7)","PCA2393"
"R6.4.0(7)","PCA6295"
"R6.4.0(7)","PCA7205"
"R6.4.0(7)","PCA6985"
"R6.4.0(7)","PCA6691"
"R6.4.0(7)","PCA3318"
"R6.4.0(7)","PCA797"
"R6.4.0(7)","PCA2214"
"R6.4.0(7)","PCA38"
"R6.4.0(7)","PCA4962"
"R6.4.0(7)","PCA3503"
"R6.4.0(7)","PCA6588"
"R6.4.0(7)","PCA2"
"R6.4.0(7)","PCA63"
"R6.4.0(7)","PCA46"
"R6.4.0(7)","PCA45"
"R6.4.0(7)","PCA1"
"R6.4.0(7)","PCA3473"
"R6.4.0(7)","PCA5393"
"R6.4.0(7)","PCA2709"
"R6.4.0(7)","PCA7"
"R6.4.0(7)","PCA448"
"R6.4.0(7)","PCA1949"
"R6.4.0(7)","PCA7486"
"R6.4.0(7)","PCA9219"
"R6.4.0(7)","PCA2650"
"R6.4.0(7)","PCA1055"
"R6.4.0(7)","PCA5"
"R6.4.0(7)","PCA9694"
"R6.4.0(7)","PCA3791"
"R6.4.0(7)","PCA7388"
"R6.4.0(7)","PCA48"
"R6.4.0(7)","PCA50"
"R6.4.0(7)","PCA9567"
"R6.4.0(7)","PCA9969"
"R6.4.0(7)","PCA3279"
"R6.4.0(7)","PCA120"
"R6.4.0(7)","PCA5910"
"R6.4.0(7)","PCA5470"
"R5.6.0(1)","PCA4060"
"R5.6.0(1)","PCA1245"
"R5.6.0(1)","PCA3114"
"R5.6.0(1)","PCA1534"
"R5.6.0(1)","PCA2393"
"R5.6.0(1)","PCA6295"
"R5.6.0(1)","PCA7205"
"R5.6.0(1)","PCA6985"
"R5.6.0(1)","PCA6691"
"R5.6.0(1)","PCA3318"
"R5.6.0(1)","PCA797"
"R5.6.0(1)","PCA2214"
"R5.6.0(1)","PCA38"
"R5.6.0(1)","PCA4962"
"R5.6.0(1)","PCA3503"
"R5.6.0(1)","PCA6588"
"R5.6.0(1)","PCA2"
"R5.6.0(1)","PCA63"
"R5.6.0(1)","PCA46"
"R5.6.0(1)","PCA45"
"R5.6.0(1)","PCA1"
"R5.6.0(1)","PCA3473"
"R5.6.0(1)","PCA5393"
"R5.6.0(1)","PCA2709"
"R5.6.0(1)","PCA7"
"R5.6.0(1)","PCA448"
"R5.6.0(1)","PCA1949"
"R5.6.0(1)","PCA7486"
"R5.6.0(1)","PCA9219"
"R5.6.0(1)","PCA2650"
"R5.6.0(1)","PCA1055"
"R5.6.0(1)","PCA5"
"R5.6.0(1)","PCA9694"
"R5.6.0(1)","PCA3791"
"R5.6.0(1)","PCA7388"
"R5.6.0(1)","PCA48"
"R5.6.0(1)","PCA50"
"R5.6.0(1)","PCA9567"
"R5.6.0(1)","PCA9969"
"R5.6.0(1)","PCA3279"
"R5.6.0(1)","PCA120"
"R5.6.0(1)","PCA5910"
"R5.6.0(1)","PCA5470"
"R5.1.0(1)","PCA4060"
"R5.1.0(1)","PCA1245"
"R5.1.0(1)","PCA3114"
"R5.1.0(1)","PCA1534"
"R5.1.0(1)","PCA2393"
"R5.1.0(1)","PCA6295"
"R5.1.0(1)","PCA7205"
"R5.1.0(1)","PCA6985"
"R5.1.0(1)","PCA6691"
"R5.1.0(1)","PCA3318"
"R5.1.0(1)","PCA797"
"R5.1.0(1)","PCA2214"
"R5.1.0(1)","PCA38"
"R5.1.0(1)","PCA4962"
"R5.1.0(1)","PCA3503"
"R5.1.0(1)","PCA6588"
"R5.1.0(1)","PCA2"
"R5.1.0(1)","PCA63"
"R5.1.0(1)","PCA46"
"R5.1.0(1)","PCA45"
"R5.1.0(1)","PCA1"
"R5.1.0(1)","PCA3473"
"R5.1.0(1)","PCA5393"
"R5.1.0(1)","PCA2709"
"R5.1.0(1)","PCA7"
"R5.1.0(1)","PCA448"
"R5.1.0(1)","PCA1949"
"R5.1.0(1)","PCA7486"
"R5.1.0(1)","PCA9219"
"R5.1.0(1)","PCA2650"
"R5.1.0(1)","PCA1055"
"R5.1.0(1)","PCA5"
"R5.1.0(1)","PCA9694"
"R5.1.0(1)","PCA3791"
"R5.1.0(1)","PCA7388"
"R5.1.0(1)","PCA48"
"R5.1.0(1)","PCA50"
"R5.1.0(1)","PCA9567"
"R5.1.0(1)","PCA9969"
"R5.1.0(1)","PCA3279"
"R5.1.0(1)","PCA120"
"R5.1.0(1)","PCA5910"
"R5.1.0(1)","PCA5470"
"R5.4.4(3)","PCA4651"
"R5.4.4(3)","PCA1188"
"R5.4.4(3)","PCA8867"
"R5.4.4(3)","PCA9283"
"R5.4.4(3)","PCA6943"
"R5.4.4(3)","PCA9970"
"R5.4.4(3)","PCA52"
"R5.4.4(3)","PCA19"
"R5.4.4(3)","PCA58"
"R5.4.4(3)","PCA67"
"R5.4.4(3)","PCA55"
"R5.4.4(3)","PCA70"
"R5.4.4(3)","PCA4"
"R5.4.4(3)","PCA38"
"R5.4.4(3)","PCA67"
"R5.4.4(3)","PCA34"
"R5.4.4(3)","PCA5405"
"R5.4.4(3)","PCA9289"
"R5.4.4(3)","PCA9240"
"R5.4.4(3)","PCA7717"
"R5.4.4(3)","PCA531"
"R5.4.4(3)","PCA1541"
"R5.4.4(3)","PCA13"
"R5.4.4(3)","PCA46"
"R5.6.0(1)","PCA13"
"R5.6.0(1)","PCA417"
"R5.6.0(1)","PCA9873"
"R5.6.0(1)","PCA6057"
"R5.6.0(1)","PCA1408"
"R5.6.0(1)","PCA8710"
"R5.6.0(1)","PCA9967"
"R5.6.0(1)","PCA8385"
"R5.6.0(1)","PCA3534"
"R5.6.0(1)","PCA7555"
"R5.6.0(1)","PCA2964"
"R5.6.0(1)","PCA3788"
"R5.6.0(1)","PCA6036"
"R5.6.0(1)","PCA57"
"R5.6.0(1)","PCA6282"
"R5.6.0(1)","PCA3880"
"R5.6.0(1)","PCA1020"
"R5.6.0(1)","PCA57"
"R5.6.0(1)","PCA7568"
"R5.6.0(1)","PCA6387"
"R5.6.0(1)","PCA9376"
"R5.6.0(1)","PCA38"
"R5.6.0(1)","PCA73"
"R5.6.0(1)","PCA5964"
"R5.6.0(1)","PCA9535"
"R5.6.0(1)","PCA2749"
"R5.6.0(1)","PCA4595"
"R5.6.0(1)","PCA3963"
"R5.6.0(1)","PCA33"
"R5.6.0(1)","PCA8324"
"R5.6.0(1)","PCA3967"
"R5.6.0(1)","PCA3645"
"R5.6.0(1)","PCA62"
"R5.6.0(1)","PCA2"
"R5.6.0(1)","PCA26"
"R5.6.0(1)","PCA6509"
"R5.6.0(1)","PCA2179"
"R5.6.0(1)","PCA9856"
"R5.6.0(1)","PCA54"
"R5.5.0(9)","PCA13"
"R5.5.0(9)","PCA417"
"R5.5.0(9)","PCA9873"
"R5.5.0(9)","PCA6057"
"R5.5.0(9)","PCA1408"
"R5.5.0(9)","PCA8710"
"R5.5.0(9)","PCA9967"
"R5.5.0(9)","PCA8385"
"R5.5.0(9)","PCA3534"
"R5.5.0(9)","PCA7555"
"R5.5.0(9)","PCA2964"
"R5.5.0(9)","PCA3788"
"R5.5.0(9)","PCA6036"
"R5.5.0(9)","PCA57"
"R5.5.0(9)","PCA6282"
"R5.5.0(9)","PCA3880"
"R5.5.0(9)","PCA1020"
"R5.5.0(9)","PCA57"
"R5.5.0(9)","PCA7568"
"R5.5.0(9)","PCA6387"
"R5.5.0(9)","PCA9376"
"R5.5.0(9)","PCA38"
"R5.5.0(9)","PCA73"
"R5.5.0(9)","PCA5964"
"R5.5.0(9)","PCA9535"
"R5.5.0(9)","PCA2749"
"R5.5.0(9)","PCA4595"
"R5.5.0(9)","PCA3963"
"R5.5.0(9)","PCA33"
"R5.5.0(9)","PCA8324"
"R5.5.0(9)","PCA3967"
"R5.5.0(9)","PCA3645"
"R5.5.0(9)","PCA62"
"R5.5.0(9)","PCA2"
"R5.5.0(9)","PCA26"
"R5.5.0(9)","PCA6509"
"R5.5.0(9)","PCA2179"
"R5.5.0(9)","PCA9856"
"R5.5.0(9)","PCA54"
"R6.1.0(1)","PCA13"
"R6.1.0(1)","PCA417"
"R6.1.0(1)","PCA9873"
"R6.1.0(1)","PCA6057"
"R6.1.0(1)","PCA1408"
"R6.1.0(1)","PCA8710"
"R6.1.0(1)","PCA9967"
"R6.1.0(1)","PCA8385"
"R6.1.0(1)","PCA3534"
"R6.1.0(1)","PCA7555"
"R6.1.0(1)","PCA2964"
"R6.1.0(1)","PCA3788"
"R6.1.0(1)","PCA6036"
"R6.1.0(1)","PCA57"
"R6.1.0(1)","PCA6282"
"R6.1.0(1)","PCA3880"
"R6.1.0(1)","PCA1020"
"R6.1.0(1)","PCA57"
"R6.1.0(1)","PCA7568"
"R6.1.0(1)","PCA6387"
"R6.1.0(1)","PCA9376"
"R6.1.0(1)","PCA38"
"R6.1.0(1)","PCA73"
"R6.1.0(1)","PCA5964"
"R6.1.0(1)","PCA9535"
"R6.1.0(1)","PCA2749"
"R6.1.0(1)","PCA4595"
"R6.1.0(1)","PCA3963"
"R6.1.0(1)","PCA33"
"R6.1.0(1)","PCA8324"
"R6.1.0(1)","PCA3967"
"R6.1.0(1)","PCA3645"
"R6.1.0(1)","PCA62"
"R6.1.0(1)","PCA2"
"R6.1.0(1)","PCA26"
"R6.1.0(1)","PCA6509"
"R6.1.0(1)","PCA2179"
"R6.1.0(1)","PCA9856"
"R6.1.0(1)","PCA54"
"R4.1.0(1)","PCA6269"
"R4.1.0(1)","PCA2443"
"R4.1.0(1)","PCA4362"
"R4.1.0(1)","PCA53"
"R4.1.0(1)","PCA6408"
"R4.1.0(1)","PCA4347"
"R4.1.0(1)","PCA1948"
"R4.1.0(1)","PCA14"
"R4.1.0(1)","PCA7564"
"R4.1.0(1)","PCA8129"
"R4.1.0(1)","PCA3548"
"R4.1.0(1)","PCA1556"
"R4.1.0(1)","PCA3240"
"R4.1.0(1)","PCA5033"
"R4.1.0(1)","PCA5169"
"R4.1.0(1)","PCA5772"
"R4.1.0(1)","PCA9103"
"R4.1.0(1)","PCA262"
"R4.1.0(1)","PCA7986"
"R4.1.0(1)","PCA6351"
"R4.1.0(1)","PCA6503"
"R4.1.0(1)","PCA5965"
"R4.1.0(1)","PCA7058"
"R4.1.0(1)","PCA7089"
"R4.1.0(1)","PCA5925"
"R4.1.0(1)","PCA8768"
"R4.1.0(1)","PCA41"
"R4.1.0(1)","PCA48"
"R4.1.0(1)","PCA4674"
"R4.1.0(1)","PCA1231"
"R4.1.0(1)","PCA5770"
"R4.1.0(1)","PCA3653"
"R4.1.0(1)","PCA208"
"R4.1.0(1)","PCA6964"
"R4.1.0(1)","PCA9271"
"R4.1.0(1)","PCA5880"
"R4.1.0(1)","PCA8998"
"R4.1.0(1)","PCA8253"
"R4.1.0(1)","PCA1034"
"R4.1.0(1)","PCA7669"
"R4.1.0(1)","PCA19"
"R4.1.0(1)","PCA6164"
"R4.1.0(1)","PCA9768"
"R4.1.0(1)","PCA1908"
"R6.4.0(1)","PCA6269"
"R6.4.0(1)","PCA2443"
"R6.4.0(1)","PCA4362"
"R6.4.0(1)","PCA53"
"R6.4.0(1)","PCA6408"
"R6.4.0(1)","PCA4347"
"R6.4.0(1)","PCA1948"
"R6.4.0(1)","PCA14"
"R6.4.0(1)","PCA7564"
"R6.4.0(1)","PCA8129"
"R6.4.0(1)","PCA3548"
"R6.4.0(1)","PCA1556"
"R6.4.0(1)","PCA3240"
"R6.4.0(1)","PCA5033"
"R6.4.0(1)","PCA5169"
"R6.4.0(1)","PCA5772"
"R6.4.0(1)","PCA9103"
"R6.4.0(1)","PCA262"
"R6.4.0(1)","PCA7986"
"R6.4.0(1)","PCA6351"
"R6.4.0(1)","PCA6503"
"R6.4.0(1)","PCA5965"
"R6.4.0(1)","PCA7058"
"R6.4.0(1)","PCA7089"
"R6.4.0(1)","PCA5925"
"R6.4.0(1)","PCA8768"
"R6.4.0(1)","PCA41"
"R6.4.0(1)","PCA48"
"R6.4.0(1)","PCA4674"
"R6.4.0(1)","PCA1231"
"R6.4.0(1)","PCA5770"
"R6.4.0(1)","PCA3653"
"R6.4.0(1)","PCA208"
"R6.4.0(1)","PCA6964"
"R6.4.0(1)","PCA9271"
"R6.4.0(1)","PCA5880"
"R6.4.0(1)","PCA8998"
"R6.4.0(1)","PCA8253"
"R6.4.0(1)","PCA1034"
"R6.4.0(1)","PCA7669"
"R6.4.0(1)","PCA19"
"R6.4.0(1)","PCA6164"
"R6.4.0(1)","PCA9768"
"R6.4.0(1)","PCA1908"
"R6.4.0(6)","PCA6269"
"R6.4.0(6)","PCA2443"
"R6.4.0(6)","PCA4362"
"R6.4.0(6)","PCA53"
"R6.4.0(6)","PCA6408"
"R6.4.0(6)","PCA4347"
"R6.4.0(6)","PCA1948"
"R6.4.0(6)","PCA14"
"R6.4.0(6)","PCA7564"
"R6.4.0(6)","PCA8129"
"R6.4.0(6)","PCA3548"
"R6.4.0(6)","PCA1556"
"R6.4.0(6)","PCA3240"
"R6.4.0(6)","PCA5033"
"R6.4.0(6)","PCA5169"
"R6.4.0(6)","PCA5772"
"R6.4.0(6)","PCA9103"
"R6.4.0(6)","PCA262"
"R6.4.0(6)","PCA7986"
"R6.4.0(6)","PCA6351"
"R6.4.0(6)","PCA6503"
"R6.4.0(6)","PCA5965"
"R6.4.0(6)","PCA7058"
"R6.4.0(6)","PCA7089"
"R6.4.0(6)","PCA5925"
"R6.4.0(6)","PCA8768"
"R6.4.0(6)","PCA41"
"R6.4.0(6)","PCA48"
"R6.4.0(6)","PCA4674"
"R6.4.0(6)","PCA1231"
"R6.4.0(6)","PCA5770"
"R6.4.0(6)","PCA3653"
"R6.4.0(6)","PCA208"
"R6.4.0(6)","PCA6964"
"R6.4.0(6)","PCA9271"
"R6.4.0(6)","PCA5880"
"R6.4.0(6)","PCA8998"
"R6.4.0(6)","PCA8253"
"R6.4.0(6)","PCA1034"
"R6.4.0(6)","PCA7669"
"R6.4.0(6)","PCA19"
"R6.4.0(6)","PCA6164"
"R6.4.0(6)","PCA9768"
"R6.4.0(6)","PCA1908"
"R6.2.0(8)","PCA5286"
"R6.2.0(8)","PCA5864"
"R6.2.0(8)","PCA7215"
"R6.2.0(8)","PCA3972"
"R6.2.0(8)","PCA7780"
"R6.2.0(8)","PCA8534"
"R6.2.0(8)","PCA12"
"R6.2.0(8)","PCA17"
"R6.2.0(8)","PCA11"
"R6.2.0(8)","PCA32"
"R6.2.0(8)","PCA35"
"R6.2.0(8)","PCA26"
"R6.2.0(8)","PCA10"
"R6.2.0(8)","PCA48"
"R6.2.0(8)","PCA9838"
"R6.2.0(8)","PCA826"
"R6.2.0(8)","PCA535"
"R6.2.0(8)","PCA9408"
"R6.2.0(8)","PCA261"
"R6.2.0(8)","PCA7871"
"R6.2.0(8)","PCA46"
"R6.2.0(8)","PCA59"
"R6.2.0(8)","PCA1340"
"R6.2.0(8)","PCA9536"
"R6.2.0(8)","PCA6376"
"R6.2.0(8)","PCA3905"
"R6.2.0(8)","PCA7811"
"R6.2.0(8)","PCA9698"
"R6.2.0(8)","PCA5900"
"R6.2.0(8)","PCA5632"
"R6.2.0(8)","PCA3229"
"R6.2.0(8)","PCA50"
"R6.4.0(6)","PCA5286"
"R6.4.0(6)","PCA5864"
"R6.4.0(6)","PCA7215"
"R6.4.0(6)","PCA3972"
"R6.4.0(6)","PCA7780"
"R6.4.0(6)","PCA8534"
"R6.4.0(6)","PCA12"
"R6.4.0(6)","PCA17"
"R6.4.0(6)","PCA11"
"R6.4.0(6)","PCA32"
"R6.4.0(6)","PCA35"
"R6.4.0(6)","PCA26"
"R6.4.0(6)","PCA10"
"R6.4.0(6)","PCA48"
"R6.4.0(6)","PCA9838"
"R6.4.0(6)","PCA826"
"R6.4.0(6)","PCA535"
"R6.4.0(6)","PCA9408"
"R6.4.0(6)","PCA261"
"R6.4.0(6)","PCA7871"
"R6.4.0(6)","PCA46"
"R6.4.0(6)","PCA59"
"R6.4.0(6)","PCA1340"
"R6.4.0(6)","PCA9536"
"R6.4.0(6)","PCA6376"
"R6.4.0(6)","PCA3905"
"R6.4.0(6)","PCA7811"
"R6.4.0(6)","PCA9698"
"R6.4.0(6)","PCA5900"
"R6.4.0(6)","PCA5632"
"R6.4.0(6)","PCA3229"
"R6.4.0(6)","PCA50"
"R5.5.0(9)","PCA5286"
"R5.5.0(9)","PCA5864"
"R5.5.0(9)","PCA7215"
"R5.5.0(9)","PCA3972"
"R5.5.0(9)","PCA7780"
"R5.5.0(9)","PCA8534"
"R5.5.0(9)","PCA12"
"R5.5.0(9)","PCA17"
"R5.5.0(9)","PCA11"
"R5.5.0(9)","PCA32"
"R5.5.0(9)","PCA35"
"R5.5.0(9)","PCA26"
"R5.5.0(9)","PCA10"
"R5.5.0(9)","PCA48"
"R5.5.0(9)","PCA9838"
"R5.5.0(9)","PCA826"
"R5.5.0(9)","PCA535"
"R5.5.0(9)","PCA9408"
"R5.5.0(9)","PCA261"
"R5.5.0(9)","PCA7871"
"R5.5.0(9)","PCA46"
"R5.5.0(9)","PCA59"
"R5.5.0(9)","PCA1340"
"R5.5.0(9)","PCA9536"
"R5.5.0(9)","PCA6376"
"R5.5.0(9)","PCA3905"
"R5.5.0(9)","PCA7811"
"R5.5.0(9)","PCA9698"
"R5.5.0(9)","PCA5900"
"R5.5.0(9)","PCA5632"
"R5.5.0(9)","PCA3229"
"R5.5.0(9)","PCA50"
"R6.4.0(7)","PCA21"
"R6.4.0(7)","PCA1402"
"R6.4.0(7)","PCA9124"
"R6.4.0(7)","PCA4318"
"R6.4.0(7)","PCA9267"
"R6.4.0(7)","PCA2091"
"R6.4.0(7)","PCA4684"
"R6.4.0(7)","PCA42"
"R6.4.0(7)","PCA17"
"R6.4.0(7)","PCA27"
"R6.4.0(7)","PCA2495"
"R6.4.0(7)","PCA3052"
"R6.4.0(7)","PCA4243"
"R6.4.0(7)","PCA4899"
"R6.4.0(7)","PCA2576"
"R6.4.0(7)","PCA3867"
"R6.4.0(7)","PCA674"
"R6.4.0(7)","PCA1094"
"R6.4.0(7)","PCA4980"
"R6.4.0(7)","PCA46"
"R6.4.0(7)","PCA6395"
"R6.4.0(7)","PCA3616"
"R6.4.0(7)","PCA889"
"R6.4.0(7)","PCA61"
"R6.2.0(8)","PCA21"
"R6.2.0(8)","PCA1402"
"R6.2.0(8)","PCA9124"
"R6.2.0(8)","PCA4318"
"R6.2.0(8)","PCA9267"
"R6.2.0(8)","PCA2091"
"R6.2.0(8)","PCA4684"
"R6.2.0(8)","PCA42"
"R6.2.0(8)","PCA17"
"R6.2.0(8)","PCA27"
"R6.2.0(8)","PCA2495"
"R6.2.0(8)","PCA3052"
"R6.2.0(8)","PCA4243"
"R6.2.0(8)","PCA4899"
"R6.2.0(8)","PCA2576"
"R6.2.0(8)","PCA3867"
"R6.2.0(8)","PCA674"
"R6.2.0(8)","PCA1094"
"R6.2.0(8)","PCA4980"
"R6.2.0(8)","PCA46"
"R6.2.0(8)","PCA6395"
"R6.2.0(8)","PCA3616"
"R6.2.0(8)","PCA889"
"R6.2.0(8)","PCA61"
"R5.9.0(6)","PCA21"
"R5.9.0(6)","PCA1402"
"R5.9.0(6)","PCA9124"
"R5.9.0(6)","PCA4318"
"R5.9.0(6)","PCA9267"
"R5.9.0(6)","PCA2091"
"R5.9.0(6)","PCA4684"
"R5.9.0(6)","PCA42"
"R5.9.0(6)","PCA17"
"R5.9.0(6)","PCA27"
"R5.9.0(6)","PCA2495"
"R5.9.0(6)","PCA3052"
"R5.9.0(6)","PCA4243"
"R5.9.0(6)","PCA4899"
"R5.9.0(6)","PCA2576"
"R5.9.0(6)","PCA3867"
"R5.9.0(6)","PCA674"
"R5.9.0(6)","PCA1094"
"R5.9.0(6)","PCA4980"
"R5.9.0(6)","PCA46"
"R5.9.0(6)","PCA6395"
"R5.9.0(6)","PCA3616"
"R5.9.0(6)","PCA889"
"R5.9.0(6)","PCA61"
"R6.1.0(1)","PCA10"
"R6.1.0(1)","PCA2764"
"R6.1.0(1)","PCA6149"
"R6.1.0(1)","PCA9096"
"R6.1.0(1)","PCA51"
"R6.1.0(1)","PCA58"
"R6.1.0(1)","PCA123"
"R6.1.0(1)","PCA5390"
"R6.1.0(1)","PCA688"
"R6.1.0(1)","PCA16"
"R6.1.0(1)","PCA59"
"R6.1.0(1)","PCA41"
"R6.1.0(1)","PCA68"
"R6.1.0(1)","PCA60"
"R6.1.0(1)","PCA4593"
"R6.1.0(1)","PCA876"
"R6.1.0(1)","PCA5145"
"R6.2.0(8)","PCA2"
"R6.4.0(1)","PCA24"
"R5.8.0(1)","PCA24"
"R5.7.0(1)","PCA24"
"R6.2.0(1)","PCA422"
"R6.2.0(1)","PCA523"
"R6.2.0(1)","PCA9199"
"R4.1.0(1)","PCA422"
"R4.1.0(1)","PCA523"
"R4.1.0(1)","PCA9199"
"R5.6.0(8)","PCA422"
"R5.6.0(8)","PCA523"
"R5.6.0(8)","PCA9199"
"R7.3.0(4)","PCA2063"
"R7.3.0(4)","PCA2073"
"R7.3.0(4)","PCA5690"
"R4.1.0(2)","PCA7367"
"R4.1.0(2)","PCA4059"
"R4.1.0(2)","PCA5166"
"R4.1.0(2)","PCA24"
"R4.1.0(2)","PCA55"
"R6.3.0(8)","PCA7367"
"R6.3.0(8)","PCA4059"
"R6.3.0(8)","PCA5166"
"R6.3.0(8)","PCA24"
"R6.3.0(8)","PCA55"
"R5.7.0(1)","PCA7367"
"R5.7.0(1)","PCA4059"
"R5.7.0(1)","PCA5166"
"R5.7.0(1)","PCA24"
"R5.7.0(1)","PCA55"
"R5.7.0(5)","PCA39"
"R5.7.0(5)","PCA48"
"R6.2.0(8)","PCA39"
"R6.2.0(8)","PCA48"
"R4.1.0(2)","PCA39"
"R4.1.0(2)","PCA48"
"R6.5.0(1)","PCA4275"
"R6.5.0(1)","PCA5562"
"R6.5.0(1)","PCA6997"
"R6.3.0(1)","PCA35"
"R6.4.0(1)","PCA35"
"R5.9.0(1)","PCA35"
"R5.5.0(1)","PCA26"
"R6.3.0(1)","PCA41"
"R5.7.0(5)","PCA41"
"R5.9.0(6)","PCA41"
"R5.8.0(1)","PCA7811"
"R5.8.0(1)","PCA7084"
"R5.8.0(1)","PCA7578"
"R4.1.0(2)","PCA1581"
"R4.1.0(2)","PCA8596"
"R4.1.0(2)","PCA8368"
"R6.3.0(8)","PCA67"
"R7.3.0(4)","PCA67"
"R6.2.0(1)","PCA67"
"R7.1.0(3)","PCA8673"
"R7.1.0(3)","PCA5766"
"R7.1.0(3)","PCA788"
"R6.3.0(1)","PCA8673"
"R6.3.0(1)","PCA5766"
"R6.3.0(1)","PCA788"
"R6.1.0(1)","PCA8673"
"R6.1.0(1)","PCA5766"
"R6.1.0(1)","PCA788"
"R4.1.0(2)","PCA3876"
"R4.1.0(2)","PCA8815"
"R4.1.0(2)","PCA1342"
"R5.9.0(6)","PCA3876"
"R5.9.0(6)","PCA8815"
"R5.9.0(6)","PCA1342"
"R5.9.0(1)","PCA3876"
"R5.9.0(1)","PCA8815"
"R5.9.0(1)","PCA1342"
"R4.1.0(1)","PCA707"
"R4.1.0(1)","PCA6398"
"R4.1.0(1)","PCA3434"
"R6.1.0(1)","PCA707"
"R6.1.0(1)","PCA6398"
"R6.1.0(1)","PCA3434"
"R7.1.0(3)","PCA707"
"R7.1.0(3)","PCA6398"
"R7.1.0(3)","PCA3434"
"R5.5.0(9)","PCA23"
"R5.6.0(8)","PCA47"
"R5.6.0(8)","PCA8731"
"R5.6.0(8)","PCA6010"
"R5.6.0(8)","PCA6685"
"R4.1.0(1)","PCA47"
"R4.1.0(1)","PCA8731"
"R4.1.0(1)","PCA6010"
"R4.1.0(1)","PCA6685"
"R6.1.0(1)","PCA47"
"R6.1.0(1)","PCA8731"
"R6.1.0(1)","PCA6010"
"R6.1.0(1)","PCA6685"
"R5.6.0(1)","PCA724"
"R5.6.0(1)","PCA1684"
"R5.6.0(1)","PCA8134"
"R5.4.4(3)","PCA724"
"R5.4.4(3)","PCA1684"
"R5.4.4(3)","PCA8134"
"R6.3.0(1)","PCA724"
"R6.3.0(1)","PCA1684"
"R6.3.0(1)","PCA8134"
"R5.1.0(1)","PCA7174"
"R5.1.0(1)","PCA7760"
"R5.1.0(1)","PCA5125"
"R5.7.0(5)","PCA64"
"R6.4.0(7)","PCA8492"
"R6.4.0(7)","PCA2685"
"R6.4.0(7)","PCA8072"
"R6.4.0(1)","PCA8492"
"R6.4.0(1)","PCA2685"
"R6.4.0(1)","PCA8072"
"R6.2.0(8)","PCA8492"
"R6.2.0(8)","PCA2685"
"R6.2.0(8)","PCA8072"
"R6.3.0(8)","PCA5595"
"R6.3.0(8)","PCA3785"
"R6.3.0(8)","PCA8602"
"R6.3.0(8)","PCA29"
"R7.1.0(3)","PCA29"
"R6.1.0(1)","PCA29"
"R6.4.0(6)","PCA36"
"R6.4.0(1)","PCA2395"
"R6.4.0(1)","PCA1441"
"R6.4.0(1)","PCA1026"
"R5.9.0(6)","PCA2395"
"R5.9.0(6)","PCA1441"
"R5.9.0(6)","PCA1026"
"R4.1.0(1)","PCA2395"
"R4.1.0(1)","PCA1441"
"R4.1.0(1)","PCA1026"
"R5.5.0(1)","PCA44"
"R6.3.0(8)","PCA44"
"R5.4.4(3)","PCA44"
"R7.1.0(3)","PCA7459"
"R7.1.0(3)","PCA4092"
"R7.1.0(3)","PCA6230"
"R6.4.0(6)","PCA36"
"R6.1.0(1)","PCA36"
"R5.5.0(1)","PCA36"
"R5.9.0(6)","PCA19"
"R5.9.0(1)","PCA8"
"R7.1.0(3)","PCA2638"
"R7.1.0(3)","PCA5876"
"R7.1.0(3)","PCA292"
"R5.9.0(1)","PCA4927"
"R5.9.0(1)","PCA1196"
"R5.9.0(1)","PCA8218"
"R6.2.0(8)","PCA4927"
"R6.2.0(8)","PCA1196"
"R6.2.0(8)","PCA8218"
"R5.7.0(1)","PCA4927"
"R5.7.0(1)","PCA1196"
"R5.7.0(1)","PCA8218"
"R5.5.0(9)","PCA6321"
"R5.5.0(9)","PCA6634"
"R5.5.0(9)","PCA5954"
"R5.8.0(1)","PCA6321"
"R5.8.0(1)","PCA6634"
"R5.8.0(1)","PCA5954"
"R5.9.0(6)","PCA6321"
"R5.9.0(6)","PCA6634"
"R5.9.0(6)","PCA5954"
"R5.8.0(1)","PCA3368"
"R5.8.0(1)","PCA603"
"R5.8.0(1)","PCA1308"
"R5.1.0(1)","PCA3368"
"R5.1.0(1)","PCA603"
"R5.1.0(1)","PCA1308"
"R6.5.0(1)","PCA3368"
"R6.5.0(1)","PCA603"
"R6.5.0(1)","PCA1308"
"R6.2.0(1)","PCA8493"
"R6.2.0(1)","PCA1936"
"R6.2.0(1)","PCA5917"
"R6.2.0(1)","PCA4880"
"R6.2.0(1)","PCA8246"
"R6.2.0(1)","PCA4387"
"R5.4.4(3)","PCA8493"
"R5.4.4(3)","PCA1936"
"R5.4.4(3)","PCA5917"
"R5.4.4(3)","PCA4880"
"R5.4.4(3)","PCA8246"
"R5.4.4(3)","PCA4387"
